'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
375.4500122	1e30	1e30	1e30
375.6	1e30	1e30	1e30
375.75	1e30	1e30	1e30
375.9	1e30	1e30	1e30
376.0500183	1e30	1e30	1e30
376.2	1e30	1e30	1e30
376.35	1e30	1e30	1e30
376.5	1e30	1e30	1e30
376.6500244	1e30	1e30	1e30
376.8	1e30	1e30	1e30
376.9500122	1e30	1e30	1e30
377.1	1e30	1e30	1e30
377.25	1e30	1e30	1e30
377.4	1e30	1e30	1e30
377.5500183	1e30	1e30	1e30
377.7	1e30	1e30	1e30
377.85	1e30	1e30	1e30
378	1e30	1e30	1e30
378.1500244	1e30	1e30	1e30
378.3	1e30	1e30	1e30
378.4500122	1e30	1e30	1e30
378.6	1e30	1e30	1e30
378.75	1e30	1e30	1e30
378.9	1e30	1e30	1e30
379.0500183	1e30	1e30	1e30
379.2	1e30	1e30	1e30
379.35	1e30	1e30	1e30
379.5	1e30	1e30	1e30
379.6500244	1e30	1e30	1e30
379.8	1e30	1e30	1e30
379.9500122	1e30	1e30	1e30
380.1	1e30	1e30	1e30
380.25	1e30	1e30	1e30
380.4	1e30	1e30	1e30
380.5500183	1e30	1e30	1e30
380.7	1e30	1e30	1e30
380.85	1e30	1e30	1e30
381	1e30	1e30	1e30
381.1500244	1e30	1e30	1e30
381.3	1e30	1e30	1e30
381.4500122	1e30	1e30	1e30
381.6	1e30	1e30	1e30
381.75	1e30	1e30	1e30
381.9	1e30	1e30	1e30
382.0500183	1e30	1e30	1e30
382.2	1e30	1e30	1e30
382.35	1e30	1e30	1e30
382.5	1e30	1e30	1e30
382.6500244	1e30	1e30	1e30
382.8	1e30	1e30	1e30
382.9500122	1e30	1e30	1e30
383.1	1e30	1e30	1e30
383.25	1e30	1e30	1e30
383.4	1e30	1e30	1e30
383.5500183	1e30	1e30	1e30
383.7	1e30	1e30	1e30
383.85	1e30	1e30	1e30
384	1e30	1e30	1e30
384.1500244	1e30	1e30	1e30
384.3	1e30	1e30	1e30
384.4500122	1e30	1e30	1e30
384.6	1e30	1e30	1e30
384.750031	1e30	1e30	1e30
384.9	1e30	1e30	1e30
385.0500183	1e30	1e30	1e30
385.2	1e30	1e30	1e30
385.35	1e30	1e30	1e30
385.5	1e30	1e30	1e30
385.6500244	1e30	1e30	1e30
385.8	1e30	1e30	1e30
385.9500122	1e30	1e30	1e30
386.1	1e30	1e30	1e30
386.250031	1e30	1e30	1e30
386.4	1e30	1e30	1e30
386.5500183	1e30	1e30	1e30
386.7	1e30	1e30	1e30
386.85	1e30	1e30	1e30
387	1e30	1e30	1e30
387.1500244	1e30	1e30	1e30
387.3	1e30	1e30	1e30
387.4500122	1e30	1e30	1e30
387.6	1e30	1e30	1e30
387.750031	1e30	1e30	1e30
387.9	1e30	1e30	1e30
388.0500183	1e30	1e30	1e30
388.2	1e30	1e30	1e30
388.35	1e30	1e30	1e30
388.5	1e30	1e30	1e30
388.6500244	1e30	1e30	1e30
388.8	1e30	1e30	1e30
388.9500122	1e30	1e30	1e30
389.1	1e30	1e30	1e30
389.250031	1e30	1e30	1e30
389.4	1e30	1e30	1e30
389.5500183	1e30	1e30	1e30
389.7	1e30	1e30	1e30
389.85	1e30	1e30	1e30
390	1e30	1e30	1e30
390.1500244	1e30	1e30	1e30
390.3	1e30	1e30	1e30
390.4500122	1e30	1e30	1e30
390.6	1e30	1e30	1e30
390.750031	1e30	1e30	1e30
390.9	1e30	1e30	1e30
391.0500183	1e30	1e30	1e30
391.2	1e30	1e30	1e30
391.35	1e30	1e30	1e30
391.5	1e30	1e30	1e30
391.6500244	1e30	1e30	1e30
391.8	1e30	1e30	1e30
391.9500122	1e30	1e30	1e30
392.1	1e30	1e30	1e30
392.250031	1e30	1e30	1e30
392.4	1e30	1e30	1e30
392.5500183	1e30	1e30	1e30
392.7	1e30	1e30	1e30
392.85	1e30	1e30	1e30
393	1e30	1e30	1e30
393.1500244	1e30	1e30	1e30
393.3	1e30	1e30	1e30
393.4500122	1e30	1e30	1e30
393.6	1e30	1e30	1e30
393.750031	1e30	1e30	1e30
393.9	1e30	1e30	1e30
394.0500183	1e30	1e30	1e30
394.2	1e30	1e30	1e30
394.35	1e30	1e30	1e30
394.5	1e30	1e30	1e30
394.6500244	1e30	1e30	1e30
394.8	1e30	1e30	1e30
394.9500122	1e30	1e30	1e30
395.1	1e30	1e30	1e30
395.250031	1e30	1e30	1e30
395.4	1e30	1e30	1e30
395.5500183	1e30	1e30	1e30
395.7	1e30	1e30	1e30
395.85	1e30	1e30	1e30
396	1e30	1e30	1e30
396.1500244	1e30	1e30	1e30
396.3	1e30	1e30	1e30
396.4500122	1e30	1e30	1e30
396.6	1e30	1e30	1e30
396.750031	1e30	1e30	1e30
396.9	1e30	1e30	1e30
397.0500183	1e30	1e30	1e30
397.2	1e30	1e30	1e30
397.35	1e30	1e30	1e30
397.5	1e30	1e30	1e30
397.6500244	1e30	1e30	1e30
397.8	1e30	1e30	1e30
397.9500122	1e30	1e30	1e30
398.1	1e30	1e30	1e30
398.250031	1e30	1e30	1e30
398.4	1e30	1e30	1e30
398.5500183	1e30	1e30	1e30
398.7	1e30	1e30	1e30
398.85	1e30	1e30	1e30
399	1e30	1e30	1e30
399.1500244	1e30	1e30	1e30
399.3	1e30	1e30	1e30
399.4500122	1e30	1e30	1e30
399.6	1e30	1e30	1e30
399.750031	1e30	1e30	1e30
399.9	1e30	1e30	1e30
400.0500183	1e30	1e30	1e30
400.2	1e30	1e30	1e30
400.35	1e30	1e30	1e30
400.5	1e30	1e30	1e30
400.6500244	1e30	1e30	1e30
400.8	1e30	1e30	1e30
400.9500122	1e30	1e30	1e30
401.1	1e30	1e30	1e30
401.250031	1e30	1e30	1e30
401.4	1e30	1e30	1e30
401.5500183	1e30	1e30	1e30
401.7	1e30	1e30	1e30
401.85	1e30	1e30	1e30
402	1e30	1e30	1e30
402.1500244	1e30	1e30	1e30
402.3	1e30	1e30	1e30
402.4500122	1e30	1e30	1e30
402.6	1e30	1e30	1e30
402.750031	1e30	1e30	1e30
402.9	1e30	1e30	1e30
403.0500183	1e30	1e30	1e30
403.2	1e30	1e30	1e30
403.35	1e30	1e30	1e30
403.5	1e30	1e30	1e30
403.6500244	1e30	1e30	1e30
403.8	1e30	1e30	1e30
403.9500122	1e30	1e30	1e30
404.1	1e30	1e30	1e30
404.250031	1e30	1e30	1e30
404.4	1e30	1e30	1e30
404.5500183	1e30	1e30	1e30
404.7	1e30	1e30	1e30
404.85	1e30	1e30	1e30
405	1e30	1e30	1e30
405.1500244	1e30	1e30	1e30
405.3	1e30	1e30	1e30
405.4500122	1e30	1e30	1e30
405.6	1e30	1e30	1e30
405.750031	1e30	1e30	1e30
405.9	1e30	1e30	1e30
406.0500183	1e30	1e30	1e30
406.2	1e30	1e30	1e30
406.35	1e30	1e30	1e30
406.5	1e30	1e30	1e30
406.6500244	1e30	1e30	1e30
406.8	1e30	1e30	1e30
406.9500122	1e30	1e30	1e30
407.1	1e30	1e30	1e30
407.250031	1e30	1e30	1e30
407.4	1e30	1e30	1e30
407.5500183	1e30	1e30	1e30
407.7	1e30	1e30	1e30
407.85	1e30	1e30	1e30
408	1e30	1e30	1e30
408.1500244	1e30	1e30	1e30
408.3	1e30	1e30	1e30
408.4500122	1e30	1e30	1e30
408.6	1e30	1e30	1e30
408.750031	1e30	1e30	1e30
408.9	1e30	1e30	1e30
409.0500183	1e30	1e30	1e30
409.2	1e30	1e30	1e30
409.35	1e30	1e30	1e30
409.5	1e30	1e30	1e30
409.6500244	1e30	1e30	1e30
409.8	1e30	1e30	1e30
409.9500122	1e30	1e30	1e30
410.1	1e30	1e30	1e30
410.250031	1e30	1e30	1e30
410.4	1e30	1e30	1e30
410.5500183	1e30	1e30	1e30
410.7	1e30	1e30	1e30
410.85	1e30	1e30	1e30
411	1e30	1e30	1e30
411.1500244	1e30	1e30	1e30
411.3	1e30	1e30	1e30
411.4500122	1e30	1e30	1e30
411.6	1e30	1e30	1e30
411.750031	1e30	1e30	1e30
411.9	1e30	1e30	1e30
412.0500183	1e30	1e30	1e30
412.2	1e30	1e30	1e30
412.35	1e30	1e30	1e30
412.5	1e30	1e30	1e30
412.6500244	1e30	1e30	1e30
412.8	1e30	1e30	1e30
412.9500122	1e30	1e30	1e30
413.1	1e30	1e30	1e30
413.250031	1e30	1e30	1e30
413.4	1e30	1e30	1e30
413.5500183	1e30	1e30	1e30
413.7	1e30	1e30	1e30
413.85	1e30	1e30	1e30
414	1e30	1e30	1e30
414.1500244	1e30	1e30	1e30
414.3	1e30	1e30	1e30
414.4500122	1e30	1e30	1e30
414.6	1e30	1e30	1e30
414.750031	1e30	1e30	1e30
414.9	1e30	1e30	1e30
415.0500183	1e30	1e30	1e30
415.2	1e30	1e30	1e30
415.35	1e30	1e30	1e30
415.5	1e30	1e30	1e30
415.6500244	1e30	1e30	1e30
415.8	1e30	1e30	1e30
415.9500122	1e30	1e30	1e30
416.1	1e30	1e30	1e30
416.250031	1e30	1e30	1e30
416.4	1e30	1e30	1e30
416.5500183	1e30	1e30	1e30
416.7	1e30	1e30	1e30
416.85	1e30	1e30	1e30
417	1e30	1e30	1e30
417.1500244	1e30	1e30	1e30
417.3	1e30	1e30	1e30
417.4500122	1e30	1e30	1e30
417.6	1e30	1e30	1e30
417.750031	1e30	1e30	1e30
417.9	1e30	1e30	1e30
418.0500183	1e30	1e30	1e30
418.2	1e30	1e30	1e30
418.35	1e30	1e30	1e30
418.5	1e30	1e30	1e30
418.6500244	1e30	1e30	1e30
418.8	1e30	1e30	1e30
418.9500122	1e30	1e30	1e30
419.1	1e30	1e30	1e30
419.250031	1e30	1e30	1e30
419.4	1e30	1e30	1e30
419.5500183	1e30	1e30	1e30
419.7	1e30	1e30	1e30
419.85	1e30	1e30	1e30
420	1e30	1e30	1e30
420.1500244	1e30	1e30	1e30
420.3	1e30	1e30	1e30
420.4500122	1e30	1e30	1e30
420.6	1e30	1e30	1e30
420.750031	1e30	1e30	1e30
420.9	1e30	1e30	1e30
421.0500183	1e30	1e30	1e30
421.2	1e30	1e30	1e30
421.35	1e30	1e30	1e30
421.5	1e30	1e30	1e30
421.6500244	1e30	1e30	1e30
421.8	1e30	1e30	1e30
421.9500122	1e30	1e30	1e30
422.1	1e30	1e30	1e30
422.250031	1e30	1e30	1e30
422.4	1e30	1e30	1e30
422.5500183	1e30	1e30	1e30
422.7	1e30	1e30	1e30
422.85	1e30	1e30	1e30
423	1e30	1e30	1e30
423.1500244	1e30	1e30	1e30
423.3	1e30	1e30	1e30
423.4500122	1e30	1e30	1e30
423.6	1e30	1e30	1e30
423.750031	1e30	1e30	1e30
423.9	1e30	1e30	1e30
424.0500183	1e30	1e30	1e30
424.2	1e30	1e30	1e30
424.35	1e30	1e30	1e30
424.5	1e30	1e30	1e30
424.6500244	1e30	1e30	1e30
424.8	1e30	1e30	1e30
424.9500122	1e30	1e30	1e30
425.1	1e30	1e30	1e30
425.250031	1e30	1e30	1e30
425.4	1e30	1e30	1e30
425.5500183	1e30	1e30	1e30
425.7	1e30	1e30	1e30
425.85	1e30	1e30	1e30
426	1e30	1e30	1e30
426.1500244	1e30	1e30	1e30
426.3	1e30	1e30	1e30
426.4500122	1e30	1e30	1e30
426.6	1e30	1e30	1e30
426.750031	1e30	1e30	1e30
426.9	1e30	1e30	1e30
427.0500183	1e30	1e30	1e30
427.2	1e30	1e30	1e30
427.35	1e30	1e30	1e30
427.5	1e30	1e30	1e30
427.6500244	1e30	1e30	1e30
427.8	1e30	1e30	1e30
427.9500122	1e30	1e30	1e30
428.1	1e30	1e30	1e30
428.250031	1e30	1e30	1e30
428.4	1e30	1e30	1e30
428.5500183	1e30	1e30	1e30
428.7	1e30	1e30	1e30
428.85	1e30	1e30	1e30
429	1e30	1e30	1e30
429.1500244	1e30	1e30	1e30
429.3	1e30	1e30	1e30
429.4500122	1e30	1e30	1e30
429.6	1e30	1e30	1e30
429.750031	1e30	1e30	1e30
429.9	1e30	1e30	1e30
430.0500183	1e30	1e30	1e30
430.2	1e30	1e30	1e30
430.35	1e30	1e30	1e30
430.5	1e30	1e30	1e30
430.6500244	1e30	1e30	1e30
430.8	1e30	1e30	1e30
430.9500122	1e30	1e30	1e30
431.1	1e30	1e30	1e30
431.250031	1e30	1e30	1e30
431.4	1e30	1e30	1e30
431.5500183	1e30	1e30	1e30
431.7	1e30	1e30	1e30
431.85	1e30	1e30	1e30
432	1e30	1e30	1e30
432.1500244	1e30	1e30	1e30
432.3	1e30	1e30	1e30
432.4500122	1e30	1e30	1e30
432.6	1e30	1e30	1e30
432.750031	1e30	1e30	1e30
432.9	1e30	1e30	1e30
433.0500183	1e30	1e30	1e30
433.2	1e30	1e30	1e30
433.35	1e30	1e30	1e30
433.5	1e30	1e30	1e30
433.6500244	1e30	1e30	1e30
433.8	1e30	1e30	1e30
433.9500122	1e30	1e30	1e30
434.1	1e30	1e30	1e30
434.250031	1e30	1e30	1e30
434.4	1e30	1e30	1e30
434.5500183	1e30	1e30	1e30
434.7	1e30	1e30	1e30
434.85	1e30	1e30	1e30
435	1e30	1e30	1e30
435.1500244	1e30	1e30	1e30
435.3	1e30	1e30	1e30
435.4500122	1e30	1e30	1e30
435.6	1e30	1e30	1e30
435.750031	1e30	1e30	1e30
435.9	1e30	1e30	1e30
436.0500183	1e30	1e30	1e30
436.2	1e30	1e30	1e30
436.35	1e30	1e30	1e30
436.5	1e30	1e30	1e30
436.6500244	1e30	1e30	1e30
436.8	1e30	1e30	1e30
436.9500122	1e30	1e30	1e30
437.1	1e30	1e30	1e30
437.250031	1e30	1e30	1e30
437.4	1e30	1e30	1e30
437.5500183	1e30	1e30	1e30
437.7	1e30	1e30	1e30
437.85	1e30	1e30	1e30
438	1e30	1e30	1e30
438.1500244	1e30	1e30	1e30
438.3	1e30	1e30	1e30
438.4500122	1e30	1e30	1e30
438.6	1e30	1e30	1e30
438.750031	1e30	1e30	1e30
438.9	1e30	1e30	1e30
439.0500183	1e30	1e30	1e30
439.2	1e30	1e30	1e30
439.35	1e30	1e30	1e30
439.5	1e30	1e30	1e30
439.6500244	1e30	1e30	1e30
439.8	1e30	1e30	1e30
439.9500122	1e30	1e30	1e30
440.1	1e30	1e30	1e30
440.250031	1e30	1e30	1e30
440.4	1e30	1e30	1e30
440.5500183	1e30	1e30	1e30
440.7	1e30	1e30	1e30
440.85	1e30	1e30	1e30
441	1e30	1e30	1e30
441.1500244	1e30	1e30	1e30
441.3	1e30	1e30	1e30
441.4500122	1e30	1e30	1e30
441.6	1e30	1e30	1e30
441.750031	1e30	1e30	1e30
441.9	1e30	1e30	1e30
442.0500183	1e30	1e30	1e30
442.2	1e30	1e30	1e30
442.35	1e30	1e30	1e30
442.5	1e30	1e30	1e30
442.6500244	1e30	1e30	1e30
442.8	1e30	1e30	1e30
442.9500122	1e30	1e30	1e30
443.1	1e30	1e30	1e30
443.250031	1e30	1e30	1e30
443.4	1e30	1e30	1e30
443.5500183	1e30	1e30	1e30
443.7	1e30	1e30	1e30
443.85	1e30	1e30	1e30
444	1e30	1e30	1e30
444.1500244	1e30	1e30	1e30
444.3	1e30	1e30	1e30
444.4500122	1e30	1e30	1e30
444.6	1e30	1e30	1e30
444.750031	1e30	1e30	1e30
444.9	1e30	1e30	1e30
445.0500183	1e30	1e30	1e30
445.2	1e30	1e30	1e30
445.35	1e30	1e30	1e30
445.5	1e30	1e30	1e30
445.6500244	1e30	1e30	1e30
445.8	1e30	1e30	1e30
445.9500122	1e30	1e30	1e30
446.1	1e30	1e30	1e30
446.250031	1e30	1e30	1e30
446.4	1e30	1e30	1e30
446.5500183	1e30	1e30	1e30
446.7	1e30	1e30	1e30
446.85	1e30	1e30	1e30
447	1e30	1e30	1e30
447.1500244	1e30	1e30	1e30
447.3	1e30	1e30	1e30
447.4500122	1e30	1e30	1e30
447.6	1e30	1e30	1e30
447.750031	1e30	1e30	1e30
447.9	1e30	1e30	1e30
448.0500183	1e30	1e30	1e30
448.2	1e30	1e30	1e30
448.35	1e30	1e30	1e30
448.5	1e30	1e30	1e30
448.6500244	1e30	1e30	1e30
448.8	1e30	1e30	1e30
448.9500122	1e30	1e30	1e30
449.1	1e30	1e30	1e30
449.250031	1e30	1e30	1e30
449.4	1e30	1e30	1e30
449.5500183	1e30	1e30	1e30
449.7	1e30	1e30	1e30
449.85	1e30	1e30	1e30
450	1e30	1e30	1e30
450.1500244	1e30	1e30	1e30
450.3	1e30	1e30	1e30
450.4500122	1e30	1e30	1e30
450.6	1e30	1e30	1e30
450.750031	1e30	1e30	1e30
450.9	1e30	1e30	1e30
451.0500183	1e30	1e30	1e30
451.2	1e30	1e30	1e30
451.35	1e30	1e30	1e30
451.5	1e30	1e30	1e30
451.6500244	1e30	1e30	1e30
451.8	1e30	1e30	1e30
451.9500122	1e30	1e30	1e30
452.1	1e30	1e30	1e30
452.250031	1e30	1e30	1e30
452.4	1e30	1e30	1e30
452.5500183	1e30	1e30	1e30
452.7	1e30	1e30	1e30
452.85	1e30	1e30	1e30
453	1e30	1e30	1e30
453.1500244	1e30	1e30	1e30
453.3	1e30	1e30	1e30
453.4500122	1e30	1e30	1e30
453.6	1e30	1e30	1e30
453.750031	1e30	1e30	1e30
453.9	1e30	1e30	1e30
454.0500183	1e30	1e30	1e30
454.2	1e30	1e30	1e30
454.35	1e30	1e30	1e30
454.5	1e30	1e30	1e30
454.6500244	1e30	1e30	1e30
454.8	1e30	1e30	1e30
454.9500122	1e30	1e30	1e30
455.1	1e30	1e30	1e30
455.250031	1e30	1e30	1e30
455.4	1e30	1e30	1e30
455.5500183	1e30	1e30	1e30
455.7	1e30	1e30	1e30
455.85	1e30	1e30	1e30
456	1e30	1e30	1e30
456.1500244	1e30	1e30	1e30
456.3	1e30	1e30	1e30
456.4500122	1e30	1e30	1e30
456.6	1e30	1e30	1e30
456.750031	1e30	1e30	1e30
456.9	1e30	1e30	1e30
457.0500183	1e30	1e30	1e30
457.2	1e30	1e30	1e30
457.35	1e30	1e30	1e30
457.5	1e30	1e30	1e30
457.6500244	1e30	1e30	1e30
457.8	1e30	1e30	1e30
457.9500122	1e30	1e30	1e30
458.1	1e30	1e30	1e30
458.250031	1e30	1e30	1e30
458.4	1e30	1e30	1e30
458.5500183	1e30	1e30	1e30
458.7	1e30	1e30	1e30
458.85	1e30	1e30	1e30
459	1e30	1e30	1e30
459.1500244	1e30	1e30	1e30
459.3	1e30	1e30	1e30
459.4500122	1e30	1e30	1e30
459.6	1e30	1e30	1e30
459.750031	1e30	1e30	1e30
459.9	1e30	1e30	1e30
460.0500183	1e30	1e30	1e30
460.2	1e30	1e30	1e30
460.35	1e30	1e30	1e30
460.5	1e30	1e30	1e30
460.6500244	1e30	1e30	1e30
460.8	1e30	1e30	1e30
460.9500122	1e30	1e30	1e30
461.1	1e30	1e30	1e30
461.250031	1e30	1e30	1e30
461.4	1e30	1e30	1e30
461.5500183	1e30	1e30	1e30
461.7	1e30	1e30	1e30
461.85	1e30	1e30	1e30
462	1e30	1e30	1e30
462.1500244	1e30	1e30	1e30
462.3	1e30	1e30	1e30
462.4500122	1e30	1e30	1e30
462.6	1e30	1e30	1e30
462.750031	1e30	1e30	1e30
462.9	1e30	1e30	1e30
463.0500183	1e30	1e30	1e30
463.2	1e30	1e30	1e30
463.35	1e30	1e30	1e30
463.5	1e30	1e30	1e30
463.6500244	1e30	1e30	1e30
463.8	1e30	1e30	1e30
463.9500122	1e30	1e30	1e30
464.1	1e30	1e30	1e30
464.250031	1e30	1e30	1e30
464.4	1e30	1e30	1e30
464.5500183	1e30	1e30	1e30
464.7	1e30	1e30	1e30
464.85	1e30	1e30	1e30
465	1e30	1e30	1e30
465.1500244	1e30	1e30	1e30
465.3	1e30	1e30	1e30
465.4500122	1e30	1e30	1e30
465.6	1e30	1e30	1e30
465.750031	1e30	1e30	1e30
465.9	1e30	1e30	1e30
466.0500183	1e30	1e30	1e30
466.2	1e30	1e30	1e30
466.35	1e30	1e30	1e30
466.5	1e30	1e30	1e30
466.6500244	1e30	1e30	1e30
466.8	1e30	1e30	1e30
466.9500122	1e30	1e30	1e30
467.1	1e30	1e30	1e30
467.250031	1e30	1e30	1e30
467.4	1e30	1e30	1e30
467.5500183	1e30	1e30	1e30
467.7	1e30	1e30	1e30
467.85	1e30	1e30	1e30
468	1e30	1e30	1e30
468.1500244	1e30	1e30	1e30
468.3	1e30	1e30	1e30
468.4500122	1e30	1e30	1e30
468.6	1e30	1e30	1e30
468.750031	1e30	1e30	1e30
468.9	1e30	1e30	1e30
469.0500183	1e30	1e30	1e30
469.2	1e30	1e30	1e30
469.35	1e30	1e30	1e30
469.5	1e30	1e30	1e30
469.6500244	1e30	1e30	1e30
469.8	1e30	1e30	1e30
469.9500122	1e30	1e30	1e30
470.1	1e30	1e30	1e30
470.250031	1e30	1e30	1e30
470.4	1e30	1e30	1e30
470.5500183	1e30	1e30	1e30
470.7	1e30	1e30	1e30
470.85	1e30	1e30	1e30
471	1e30	1e30	1e30
471.1500244	1e30	1e30	1e30
471.3	1e30	1e30	1e30
471.4500122	1e30	1e30	1e30
471.6	1e30	1e30	1e30
471.750031	1e30	1e30	1e30
471.9	1e30	1e30	1e30
472.0500183	1e30	1e30	1e30
472.2	1e30	1e30	1e30
472.35	1e30	1e30	1e30
472.5	1e30	1e30	1e30
472.6500244	1e30	1e30	1e30
472.8	1e30	1e30	1e30
472.9500122	1e30	1e30	1e30
473.1	1e30	1e30	1e30
473.250031	1e30	1e30	1e30
473.4	1e30	1e30	1e30
473.5500183	1e30	1e30	1e30
473.7	1e30	1e30	1e30
473.85	1e30	1e30	1e30
474	1e30	1e30	1e30
474.1500244	1e30	1e30	1e30
474.3	1e30	1e30	1e30
474.4500122	1e30	1e30	1e30
474.6	1e30	1e30	1e30
474.750031	1e30	1e30	1e30
474.9	1e30	1e30	1e30
475.0500183	1e30	1e30	1e30
475.2	1e30	1e30	1e30
475.35	1e30	1e30	1e30
475.5	1e30	1e30	1e30
475.6500244	1e30	1e30	1e30
475.8	1e30	1e30	1e30
475.9500122	1e30	1e30	1e30
476.1	1e30	1e30	1e30
476.250031	1e30	1e30	1e30
476.4	1e30	1e30	1e30
476.5500183	1e30	1e30	1e30
476.7	1e30	1e30	1e30
476.85	1e30	1e30	1e30
477	1e30	1e30	1e30
477.1500244	1e30	1e30	1e30
477.3	1e30	1e30	1e30
477.4500122	1e30	1e30	1e30
477.6	1e30	1e30	1e30
477.750031	1e30	1e30	1e30
477.9	1e30	1e30	1e30
478.0500183	1e30	1e30	1e30
478.2	1e30	1e30	1e30
478.35	1e30	1e30	1e30
478.5	1e30	1e30	1e30
478.6500244	1e30	1e30	1e30
478.8	1e30	1e30	1e30
478.9500122	1e30	1e30	1e30
479.1	1e30	1e30	1e30
479.250031	1e30	1e30	1e30
479.4	1e30	1e30	1e30
479.5500183	1e30	1e30	1e30
479.7	1e30	1e30	1e30
479.85	1e30	1e30	1e30
480	1e30	1e30	1e30
480.1500244	1e30	1e30	1e30
480.3	1e30	1e30	1e30
480.4500122	1e30	1e30	1e30
480.6	1e30	1e30	1e30
480.750031	1e30	1e30	1e30
480.9	1e30	1e30	1e30
481.0500183	1e30	1e30	1e30
481.2	1e30	1e30	1e30
481.35	1e30	1e30	1e30
481.5	1e30	1e30	1e30
481.6500244	1e30	1e30	1e30
481.8	1e30	1e30	1e30
481.9500122	1e30	1e30	1e30
482.1	1e30	1e30	1e30
482.250031	1e30	1e30	1e30
482.4	1e30	1e30	1e30
482.5500183	1e30	1e30	1e30
482.7	1e30	1e30	1e30
482.85	1e30	1e30	1e30
483	1e30	1e30	1e30
483.1500244	1e30	1e30	1e30
483.3	1e30	1e30	1e30
483.4500122	1e30	1e30	1e30
483.6	1e30	1e30	1e30
483.750031	1e30	1e30	1e30
483.9	1e30	1e30	1e30
484.0500183	1e30	1e30	1e30
484.2	1e30	1e30	1e30
484.35	1e30	1e30	1e30
484.5	1e30	1e30	1e30
484.6500244	1e30	1e30	1e30
484.8	1e30	1e30	1e30
484.9500122	1e30	1e30	1e30
485.1	1e30	1e30	1e30
485.250031	1e30	1e30	1e30
485.4	1e30	1e30	1e30
485.5500183	1e30	1e30	1e30
485.7	1e30	1e30	1e30
485.85	1e30	1e30	1e30
486	1e30	1e30	1e30
486.1500244	1e30	1e30	1e30
486.3	1e30	1e30	1e30
486.4500122	1e30	1e30	1e30
486.6	1e30	1e30	1e30
486.750031	1e30	1e30	1e30
486.9	1e30	1e30	1e30
487.0500183	1e30	1e30	1e30
487.2	1e30	1e30	1e30
487.35	1e30	1e30	1e30
487.5	1e30	1e30	1e30
487.6500244	1e30	1e30	1e30
487.8	1e30	1e30	1e30
487.9500122	1e30	1e30	1e30
488.1	1e30	1e30	1e30
488.250031	1e30	1e30	1e30
488.4	1e30	1e30	1e30
488.5500183	1e30	1e30	1e30
488.7	1e30	1e30	1e30
488.85	1e30	1e30	1e30
489	1e30	1e30	1e30
489.1500244	1e30	1e30	1e30
489.3	1e30	1e30	1e30
489.4500122	1e30	1e30	1e30
489.6	1e30	1e30	1e30
489.750031	1e30	1e30	1e30
489.9	1e30	1e30	1e30
490.0500183	1e30	1e30	1e30
490.2	1e30	1e30	1e30
490.35	1e30	1e30	1e30
490.5	1e30	1e30	1e30
490.6500244	1e30	1e30	1e30
490.8	1e30	1e30	1e30
490.9500122	1e30	1e30	1e30
491.1	1e30	1e30	1e30
491.250031	1e30	1e30	1e30
491.4	1e30	1e30	1e30
491.5500183	1e30	1e30	1e30
491.7	1e30	1e30	1e30
491.85	1e30	1e30	1e30
492	1e30	1e30	1e30
492.1500244	1e30	1e30	1e30
492.3	1e30	1e30	1e30
492.4500122	1e30	1e30	1e30
492.6	1e30	1e30	1e30
492.750031	1e30	1e30	1e30
492.9	1e30	1e30	1e30
493.0500183	1e30	1e30	1e30
493.2	1e30	1e30	1e30
493.35	1e30	1e30	1e30
493.5	1e30	1e30	1e30
493.6500244	1e30	1e30	1e30
493.8	1e30	1e30	1e30
493.9500122	1e30	1e30	1e30
494.1	1e30	1e30	1e30
494.250031	1e30	1e30	1e30
494.4	1e30	1e30	1e30
494.5500183	1e30	1e30	1e30
494.7	1e30	1e30	1e30
494.85	1e30	1e30	1e30
495	1e30	1e30	1e30
495.1500244	1e30	1e30	1e30
495.3	1e30	1e30	1e30
495.4500122	1e30	1e30	1e30
495.6	1e30	1e30	1e30
495.750031	1e30	1e30	1e30
495.9	1e30	1e30	1e30
496.0500183	1e30	1e30	1e30
496.2	1e30	1e30	1e30
496.35	1e30	1e30	1e30
496.5	1e30	1e30	1e30
496.6500244	1e30	1e30	1e30
496.8	1e30	1e30	1e30
496.9500122	1e30	1e30	1e30
497.1	1e30	1e30	1e30
497.250031	1e30	1e30	1e30
497.4	1e30	1e30	1e30
497.5500183	1e30	1e30	1e30
497.7	1e30	1e30	1e30
497.85	1e30	1e30	1e30
498	1e30	1e30	1e30
498.1500244	1e30	1e30	1e30
498.3	1e30	1e30	1e30
498.4500122	1e30	1e30	1e30
498.6	1e30	1e30	1e30
498.750031	1e30	1e30	1e30
498.9	1e30	1e30	1e30
499.0500183	1e30	1e30	1e30
499.2	1e30	1e30	1e30
499.35	1e30	1e30	1e30
499.5	1e30	1e30	1e30
499.6500244	1e30	1e30	1e30
499.8	1e30	1e30	1e30
499.9500122	1e30	1e30	1e30
500.1	1e30	1e30	1e30
500.250031	1e30	1e30	1e30
500.4	1e30	1e30	1e30
500.5500183	1e30	1e30	1e30
500.7	1e30	1e30	1e30
500.85	1e30	1e30	1e30
501	1e30	1e30	1e30
501.1500244	1e30	1e30	1e30
