MD(m)	TVD(m)	TVDSS(m)	TWT(ms)	Vint(m/s)
825.9401245	825.9401245	797.30011	833.5469971	2115.0629883
826.0900269	826.0900269	797.4500122	833.688049	2125.9035645
826.24	826.24	797.6	833.828979	2127.668457
826.3900146	826.3900146	797.75	833.9700317	2127.6347656
826.99	826.99	798.3499756	834.526001	2158.2160645
827.1400146	827.1400146	798.5	834.6690063	2098.3676758
827.289978	827.289978	798.6499634	834.8120117	2097.513916
827.4401245	827.4401245	798.80011	834.9559937	2085.2980957
827.5900269	827.5900269	798.9500122	835.1	2081.9072266
827.74	827.74	799.1	835.2449951	2068.2021484
827.8900146	827.8900146	799.25	835.3909912	2055.5263672
828.039978	828.039978	799.4	835.5369873	2053.8513184
828.1901245	828.1901245	799.55011	835.6819458	2071.5788574
828.3400269	828.3400269	799.7	835.8269653	2067.3603516
828.49	828.49	799.8499756	835.969971	2097.513916
828.6400146	828.6400146	800	836.1129761	2098.3676758
828.789978	828.789978	800.1499634	836.2550049	2111.597168
828.9401245	828.9401245	800.30011	836.39801	2100.0749512
829.0900269	829.0900269	800.4500122	836.53894	2126.80249
829.24	829.24	800.6	836.68103	2111.597168
829.99	829.99	801.3499756	837.3730469	2167.598877
830.1400146	830.1400146	801.5	837.5150146	2113.3435059
830.289978	830.289978	801.6499634	837.657959	2097.513916
830.4401245	830.4401245	801.80011	837.802002	2085.2980957
830.5900269	830.5900269	801.9500122	837.9459839	2081.9072266
830.74	830.74	802.1	838.0910034	2068.2021484
831.1901245	831.1901245	802.55011	838.5180054	2108.3193359
831.3400269	831.3400269	802.7	838.661011	2096.6601563
831.49	831.49	802.8499756	838.8049927	2082.7548828
831.6400146	831.6400146	803	838.9470215	2113.3435059
831.789978	831.789978	803.1499634	839.088989	2112.4836426
831.9401245	831.9401245	803.30011	839.22998	2129.3659668
832.0900269	832.0900269	803.4500122	839.372009	2111.623779
833.4401245	833.4401245	804.80011	840.6170044	2168.793457
833.5900269	833.5900269	804.9500122	840.7589722	2111.623779
833.74	833.74	805.1	840.9019775	2097.513916
833.8900146	833.8900146	805.25	841.0450439	2097.4934082
834.789978	834.789978	806.1499634	841.8829956	2147.9309082
834.9401245	834.9401245	806.30011	842.0270386	2085.2980957
835.0900269	835.0900269	806.4500122	842.1699829	2096.6601563
835.24	835.24	806.6	842.3140259	2082.7548828
835.3900146	835.3900146	806.75	842.4580078	2083.602539
835.8400269	835.8400269	807.2	842.8810425	2127.6459961
835.99	835.99	807.3499756	843.0239868	2097.513916
836.1400146	836.1400146	807.5	843.1669922	2098.3676758
836.289978	836.289978	807.6499634	843.30896	2112.4836426
836.4401245	836.4401245	807.80011	843.4519653	2100.0749512
836.5900269	836.5900269	807.9500122	843.5939941	2110.737793
836.74	836.74	808.1	843.7360229	2112.4836426
837.49	837.49	808.8499756	844.430969	2158.3039551
837.6400146	837.6400146	809	844.5739746	2098.3676758
837.789978	837.789978	809.1499634	844.717041	2096.6398926
837.9401245	837.9401245	809.30011	844.8609619	2086.161377
838.0900269	838.0900269	809.4500122	845.0059814	2067.3603516
838.24	838.24	809.6	845.151001	2068.2021484
838.3900146	838.3900146	809.75	845.2969971	2055.5263672
838.539978	838.539978	809.9	845.4429932	2053.8513184
838.6901245	838.6901245	810.05011	845.588989	2057.19873
838.8400269	838.8400269	810.2	845.7360229	2038.8682861
838.99	838.99	810.3499756	845.8829956	2040.5255127
839.74	839.74	811.1	846.6040039	2080.5078125
839.8900146	839.8900146	811.25	846.7509766	2041.356079
840.039978	840.039978	811.4	846.8970337	2053.8513184
840.1901245	840.1901245	811.55011	847.0429688	2057.19873
840.3400269	840.3400269	811.7	847.1879883	2067.3603516
840.49	840.49	811.8499756	847.3330078	2068.2021484
840.6400146	840.6400146	812	847.4779663	2069.8947754
840.789978	840.789978	812.1499634	847.6219482	2082.7548828
840.9401245	840.9401245	812.30011	847.7659912	2085.2980957
841.0900269	841.0900269	812.4500122	847.90802	2110.737793
841.24	841.24	812.6	848.0510254	2097.513916
842.1400146	842.1400146	813.5	848.8900146	2145.4821777
842.289978	842.289978	813.6499634	849.0339966	2082.7548828
842.4401245	842.4401245	813.80011	849.17804	2085.2980957
842.5900269	842.5900269	813.9500122	849.3220215	2081.9072266
843.039978	843.039978	814.4	849.747009	2117.51123
843.1901245	843.1901245	814.55011	849.8909912	2085.2980957
843.3400269	843.3400269	814.7	850.0369873	2053.85376
843.49	843.49	814.8499756	850.1829834	2053.8513184
843.6400146	843.6400146	815	850.3300171	2041.356079
843.789978	843.789978	815.1499634	850.4760132	2053.8513184
843.9401245	843.9401245	815.30011	850.6209717	2071.5788574
844.0900269	844.0900269	815.4500122	850.7659912	2067.3603516
844.24	844.24	815.6	850.911011	2068.2021484
844.3900146	844.3900146	815.75	851.0540161	2098.3676758
844.539978	844.539978	815.9	851.197998	2082.7548828
844.6901245	844.6901245	816.05011	851.3410034	2100.0749512
844.8400269	844.8400269	816.2	851.4849854	2081.9072266
844.99	844.99	816.3499756	851.6309814	2054.6899414
845.1400146	845.1400146	816.5	851.7770386	2054.6872559
845.289978	845.289978	816.6499634	851.9229736	2054.6899414
845.4401245	845.4401245	816.80011	852.0709839	2029.0294189
845.5900269	845.5900269	816.9500122	852.2189941	2025.7301025
845.74	845.74	817.1	852.3670044	2026.5549316
845.8900146	845.8900146	817.25	852.513	2054.6872559
846.039978	846.039978	817.4	852.6589966	2054.6899414
846.3400269	846.3400269	817.7	852.9470215	2083.602539
846.49	846.49	817.8499756	853.092041	2068.2021484
846.6400146	846.6400146	818	853.2379761	2055.5263672
846.789978	846.789978	818.1499634	853.3840332	2053.8513184
846.9401245	846.9401245	818.30011	853.5320435	2029.0294189
847.0900269	847.0900269	818.4500122	853.68	2025.7301025
847.3900146	847.3900146	818.75	853.9720459	2054.688721
847.539978	847.539978	818.9	854.1190186	2040.5255127
847.6901245	847.6901245	819.05011	854.2649536	2057.19873
847.8400269	847.8400269	819.2	854.4099731	2067.3603516
847.99	847.99	819.3499756	854.55603	2053.8513184
848.1400146	848.1400146	819.5	854.7009888	2069.8947754
848.289978	848.289978	819.6499634	854.8460083	2068.2021484
848.4401245	848.4401245	819.80011	854.9910278	2070.727539
848.5900269	848.5900269	819.9500122	855.13501	2081.9072266
848.74	848.74	820.1	855.2769775	2112.4836426
849.9401245	849.9401245	821.30011	856.3920288	2152.6606445
850.0900269	850.0900269	821.4500122	856.5350342	2096.6601563
850.24	850.24	821.6	856.6790161	2082.7548828
850.6901245	850.6901245	822.05011	857.10199	2128.5231934
850.8400269	850.8400269	822.2	857.2459717	2081.9072266
850.99	850.99	822.3499756	857.3900146	2082.7548828
851.1400146	851.1400146	822.5	857.5339966	2083.602539
851.289978	851.289978	822.6499634	857.6779785	2082.7548828
851.5900269	851.5900269	822.9500122	857.9630127	2105.3884277
851.74	851.74	823.1	858.1079712	2069.0527344
851.8900146	851.8900146	823.25	858.2520142	2083.602539
852.039978	852.039978	823.4	858.3959961	2082.7548828
852.6400146	852.6400146	824	858.9630127	2116.460449
852.789978	852.789978	824.1499634	859.1079712	2069.0527344
852.9401245	852.9401245	824.30011	859.2540283	2056.359131
853.0900269	853.0900269	824.4500122	859.4	2053.85376
853.24	853.24	824.6	859.546021	2053.8513184
853.539978	853.539978	824.9	859.8340454	2083.178711
853.6901245	853.6901245	825.05011	859.9810181	2043.0169678
854.289978	854.289978	825.6499634	860.552002	2101.01709
854.4401245	854.4401245	825.80011	860.69397	2115.0629883
854.5900269	854.5900269	825.9500122	860.835022	2125.9035645
854.74	854.74	826.1	860.9730225	2173.6225586
854.8900146	854.8900146	826.25	861.1090088	2205.9526367
855.039978	855.039978	826.4	861.2440186	2221.6052246
855.1901245	855.1901245	826.55011	861.3790283	2224.3178711
855.3400269	855.3400269	826.7	861.5159912	2188.8110352
855.49	855.49	826.8499756	861.6529541	2189.7023926
855.6400146	855.6400146	827	861.7910156	2173.5681152
855.789978	855.789978	827.1499634	861.93103	2142.1608887
855.9401245	855.9401245	827.30011	862.072998	2115.0629883
856.0900269	856.0900269	827.4500122	862.2189941	2053.85376
856.24	856.24	827.6	862.36499	2053.8513184
856.539978	856.539978	827.9	862.6530151	2083.178711
856.6901245	856.6901245	828.05011	862.7979736	2071.5788574
856.8400269	856.8400269	828.2	862.9429932	2067.3603516
856.99	856.99	828.3499756	863.084961	2112.4836426
857.1400146	857.1400146	828.5	863.22699	2112.456543
857.8900146	857.8900146	829.25	863.9199829	2164.6157227
858.039978	858.039978	829.4	864.063049	2096.6398926
858.1901245	858.1901245	829.55011	864.2059937	2100.0749512
858.3400269	858.3400269	829.7	864.349	2096.6601563
858.49	858.49	829.8499756	864.4920044	2097.513916
858.6400146	858.6400146	830	864.6359863	2083.602539
859.24	859.24	830.6	865.2009888	2123.8359375
859.3900146	859.3900146	830.75	865.344971	2083.602539
859.539978	859.539978	830.9	865.4879761	2097.513916
859.6901245	859.6901245	831.05011	865.6299438	2115.0629883
859.8400269	859.8400269	831.2	865.7709961	2125.9035645
859.99	859.99	831.3499756	865.911011	2142.1608887
860.1400146	860.1400146	831.5	866.0499878	2158.6552734
861.3400269	861.3400269	832.7	867.14502	2191.8093262
861.49	861.49	832.8499756	867.2869873	2112.4836426
861.6400146	861.6400146	833	867.43	2098.3676758
861.789978	861.789978	833.1499634	867.572998	2096.6398926
862.6901245	862.6901245	834.05011	868.4089966	2153.5759277
862.8400269	862.8400269	834.2	868.552002	2095.7866211
862.99	862.99	834.3499756	868.694031	2112.4836426
863.1400146	863.1400146	834.5	868.8359985	2113.3435059
863.289978	863.289978	834.6499634	868.97699	2126.7692871
863.4401245	863.4401245	834.80011	869.117981	2130.2663574
863.5900269	863.5900269	834.9500122	869.26001	2110.737793
863.74	863.74	835.1	869.401001	2127.668457
863.8900146	863.8900146	835.25	869.54303	2112.456543
864.039978	864.039978	835.4	869.6860352	2097.513916
864.1901245	864.1901245	835.55011	869.828979	2100.0749512
864.3400269	864.3400269	835.7	869.9730225	2081.9072266
864.789978	864.789978	836.1499634	870.3959961	2127.3574219
864.9401245	864.9401245	836.30011	870.5390015	2100.0749512
865.0900269	865.0900269	836.4500122	870.6820068	2096.6601563
865.24	865.24	836.6	870.8239746	2112.4836426
865.3900146	865.3900146	836.75	870.9660034	2112.456543
865.539978	865.539978	836.9	871.1079712	2112.4836426
865.6901245	865.6901245	837.05011	871.2490234	2129.3659668
865.8400269	865.8400269	837.2	871.3900146	2126.80249
865.99	865.99	837.3499756	871.5310059	2126.7692871
866.8900146	866.8900146	838.25	872.3569946	2179.232666
867.039978	867.039978	838.4	872.4979858	2127.668457
867.1901245	867.1901245	838.55011	872.6389771	2129.3659668
867.3400269	867.3400269	838.7	872.780029	2125.9035645
867.789978	867.789978	839.1499634	873.19397	2173.9172363
867.9401245	867.9401245	839.30011	873.3339844	2144.7763672
868.0900269	868.0900269	839.4500122	873.474	2141.2890625
868.24	868.24	839.6	873.6140137	2142.1608887
868.3900146	868.3900146	839.75	873.7550049	2128.5344238
868.539978	868.539978	839.9	873.8959961	2126.7692871
868.6901245	868.6901245	840.05011	874.0390015	2100.0749512
868.8400269	868.8400269	840.2	874.1820068	2096.6601563
868.99	868.99	840.3499756	874.3249512	2097.513916
870.039978	870.039978	841.4	875.3039551	2145.0073242
870.1901245	870.1901245	841.55011	875.4460449	2114.175293
870.3400269	870.3400269	841.7	875.5869751	2126.80249
870.6400146	870.6400146	842	875.8659668	2150.3781738
870.789978	870.789978	842.1499634	876.007019	2126.7692871
871.24	871.24	842.6	876.4219971	2168.9030762
871.3900146	871.3900146	842.75	876.5629883	2127.6347656
871.539978	871.539978	842.9	876.703979	2127.668457
871.6901245	871.6901245	843.05011	876.8450317	2129.3659668
872.1400146	872.1400146	843.5	877.2609863	2163.032959
872.289978	872.289978	843.6499634	877.4030151	2111.597168
874.3900146	874.3900146	845.75	879.3320313	2177.3486328
874.539978	874.539978	845.9	879.4729614	2127.668457
875.5900269	875.5900269	846.9500122	880.4389648	2173.986084
875.74	875.74	847.1	880.5800171	2126.7692871
875.8900146	875.8900146	847.25	880.7219849	2113.3435059
876.039978	876.039978	847.4	880.8630371	2126.7692871
876.1901245	876.1901245	847.55011	881.0059814	2100.0749512
876.3400269	876.3400269	847.7	881.14801	2111.623779
876.49	876.49	847.8499756	881.2909546	2097.513916
876.789978	876.789978	848.1499634	881.572998	2127.2019043
876.9401245	876.9401245	848.30011	881.717041	2085.2980957
878.1400146	878.1400146	849.5	882.8369751	2142.71582
878.289978	878.289978	849.6499634	882.9819946	2068.2021484
878.4401245	878.4401245	849.80011	883.1269531	2071.5788574
878.5900269	878.5900269	849.9500122	883.2719727	2067.3603516
878.74	878.74	850.1	883.41803	2053.8513184
879.039978	879.039978	850.4	883.70697	2076.303711
879.1901245	879.1901245	850.55011	883.8539429	2043.0169678
879.3400269	879.3400269	850.7	884	2053.015381
879.49	879.49	850.8499756	884.1459961	2054.6899414
879.6400146	879.6400146	851	884.2910156	2069.0439453
879.789978	879.789978	851.1499634	884.4349976	2082.7548828
879.9401245	879.9401245	851.30011	884.5780029	2100.0749512
880.0900269	880.0900269	851.4500122	884.7219849	2081.9072266
880.24	880.24	851.6	884.86499	2097.513916
880.3900146	880.3900146	851.75	885.0089722	2083.602539
880.539978	880.539978	851.9	885.1530151	2082.7548828
880.6901245	880.6901245	852.05011	885.2990112	2056.359131
880.8400269	880.8400269	852.2	885.4459839	2039.6950684
880.99	880.99	852.3499756	885.5930176	2040.5255127
881.1400146	881.1400146	852.5	885.7409668	2027.379761
881.289978	881.289978	852.6499634	885.8889771	2026.5549316
881.4401245	881.4401245	852.80011	886.0380249	2015.2319336
881.5900269	881.5900269	852.9500122	886.1870117	2011.9552
881.74	881.74	853.1	886.3369751	1999.9744873
882.3400269	882.3400269	853.7	886.91803	2065.4377441
882.49	882.49	853.8499756	887.0650024	2040.5255127
882.6400146	882.6400146	854	887.2130127	2027.379761
882.789978	882.789978	854.1499634	887.3609619	2026.5549316
882.9401245	882.9401245	854.30011	887.5089722	2029.0294189
883.0900269	883.0900269	854.4500122	887.6569824	2025.7301025
883.3900146	883.3900146	854.75	887.9489746	2054.688721
883.539978	883.539978	854.9	888.0950317	2053.8513184
883.6901245	883.6901245	855.05011	888.2359619	2130.2663574
883.8400269	883.8400269	855.2	888.3730469	2187.859131
883.99	883.99	855.3499756	888.5079956	2221.6052246
884.1400146	884.1400146	855.5	888.6439819	2206.9196777
884.289978	884.289978	855.6499634	888.7799683	2205.0551758
884.4401245	884.4401245	855.80011	888.9160156	2207.7475586
884.5900269	884.5900269	855.9500122	889.0540161	2172.737793
884.74	884.74	856.1	889.1919556	2173.6225586
884.8900146	884.8900146	856.25	889.33197	2143.0327148
885.039978	885.039978	856.4	889.4730225	2126.7692871
885.1901245	885.1901245	856.55011	889.6160278	2100.0749512
885.3400269	885.3400269	856.7	889.7609863	2068.210449
885.49	885.49	856.8499756	889.9069824	2053.8513184
885.6400146	885.6400146	857	890.0549927	2027.379761
885.789978	885.789978	857.1499634	890.2030029	2026.5549316
885.9401245	885.9401245	857.30011	890.35199	2015.2319336
886.0900269	886.0900269	857.4500122	890.5019531	1999.1605225
886.24	886.24	857.6	890.6519775	1999.1799316
886.539978	886.539978	857.9	890.94696	2033.9300537
886.6901245	886.6901245	858.05011	891.0960083	2015.2319336
886.8400269	886.8400269	858.2	891.2449951	2011.9552
886.99	886.99	858.3499756	891.388	2097.513916
887.1400146	887.1400146	858.5	891.5319824	2083.602539
887.289978	887.289978	858.6499634	891.6749878	2097.513916
887.4401245	887.4401245	858.80011	891.8169556	2115.0629883
887.5900269	887.5900269	858.9500122	891.960022	2095.7866211
887.74	887.74	859.1	892.1030273	2097.513916
887.8900146	887.8900146	859.25	892.2449951	2113.3435059
888.039978	888.039978	859.4	892.3860474	2126.7692871
888.49	888.49	859.8499756	892.8040161	2153.1303711
888.6400146	888.6400146	860	892.9459839	2113.3435059
888.789978	888.789978	860.1499634	893.088989	2097.513916
888.9401245	888.9401245	860.30011	893.2319946	2100.0749512
889.0900269	889.0900269	860.4500122	893.3759766	2081.9072266
889.24	889.24	860.6	893.52002	2082.7548828
889.3900146	889.3900146	860.75	893.665039	2069.0439453
889.539978	889.539978	860.9	893.81	2069.0527344
889.6901245	889.6901245	861.05011	893.9559937	2056.359131
889.8400269	889.8400269	861.2	894.10199	2053.85376
889.99	889.99	861.3499756	894.247009	2068.2021484
890.1400146	890.1400146	861.5	894.3920288	2069.0439453
890.289978	890.289978	861.6499634	894.536011	2082.7548828
890.4401245	890.4401245	861.80011	894.6790161	2100.0749512
890.5900269	890.5900269	861.9500122	894.822998	2081.9072266
890.74	890.74	862.1	894.9660034	2097.513916
891.039978	891.039978	862.4	895.247009	2135.3244629
891.1901245	891.1901245	862.55011	895.3890381	2114.175293
891.3400269	891.3400269	862.7	895.5319824	2096.6601563
891.789978	891.789978	863.1499634	895.9519653	2142.7556152
891.9401245	891.9401245	863.30011	896.094971	2100.0749512
892.0900269	892.0900269	863.4500122	896.2380371	2095.7866211
892.24	892.24	863.6	896.381958	2083.6174316
892.3900146	892.3900146	863.75	896.526001	2083.602539
892.539978	892.539978	863.9	896.6699829	2082.7548828
892.6901245	892.6901245	864.05011	896.8150024	2070.727539
892.8400269	892.8400269	864.2	896.9589844	2081.9072266
892.99	892.99	864.3499756	897.1040039	2068.2021484
893.5900269	893.5900269	864.9500122	897.670959	2116.6828613
893.74	893.74	865.1	897.815979	2068.2021484
893.8900146	893.8900146	865.25	897.9619751	2055.5263672
894.039978	894.039978	865.4	898.1080322	2053.8513184
894.1901245	894.1901245	865.55011	898.2559814	2029.0294189
894.3400269	894.3400269	865.7	898.4019775	2053.85376
894.49	894.49	865.8499756	898.545959	2082.7548828
894.6400146	894.6400146	866	898.6889648	2098.3676758
894.789978	894.789978	866.1499634	898.8300171	2126.7692871
894.9401245	894.9401245	866.30011	898.9700317	2144.7763672
895.0900269	895.0900269	866.4500122	899.1090088	2156.8986816
895.24	895.24	866.6	899.2479858	2157.7771
895.3900146	895.3900146	866.75	899.3859863	2174.50708
895.539978	895.539978	866.9	899.5249634	2157.7771
895.6901245	895.6901245	867.05011	899.6640015	2160.4116211
895.8400269	895.8400269	867.2	899.8040161	2141.2890625
895.99	895.99	867.3499756	899.9450073	2126.7692871
896.1400146	896.1400146	867.5	900.0859985	2128.5344238
896.289978	896.289978	867.6499634	900.22699	2126.7692871
896.5900269	896.5900269	867.9500122	900.5060425	2150.8156738
896.74	896.74	868.1	900.6459961	2143.0732422
896.8900146	896.8900146	868.25	900.786011	2143.0327148
897.039978	897.039978	868.4	900.9259644	2142.1608887
897.1901245	897.1901245	868.55011	901.0650024	2160.4116211
897.3400269	897.3400269	868.7	901.2030029	2172.737793
897.49	897.49	868.8499756	901.3410034	2172.6838379
897.6400146	897.6400146	869	901.4800415	2158.6552734
897.789978	897.789978	869.1499634	901.62	2143.0732422
897.9401245	897.9401245	869.30011	901.7609863	2129.3659668
898.0900269	898.0900269	869.4500122	901.9029541	2111.623779
898.24	898.24	869.6	902.0469971	2082.7548828
898.3900146	898.3900146	869.75	902.1920166	2069.0439453
898.539978	898.539978	869.9	902.3370361	2068.2021484
898.6901245	898.6901245	870.05011	902.4829712	2057.19873
898.99	898.99	870.3499756	902.769043	2096.6501465
899.1400146	899.1400146	870.5	902.911011	2113.3435059
899.289978	899.289978	870.6499634	903.052002	2127.668457
899.4401245	899.4401245	870.80011	903.190979	2160.4116211
899.5900269	899.5900269	870.9500122	903.3300171	2155.9743652
899.74	899.74	871.1	903.4690552	2157.7771
899.8900146	899.8900146	871.25	903.6089478	2143.9455566
900.039978	900.039978	871.4	903.7510376	2111.597168
900.1901245	900.1901245	871.55011	903.89502	2085.2980957
900.3400269	900.3400269	871.7	904.039978	2068.210449
900.49	900.49	871.8499756	904.1860352	2053.8513184
900.6400146	900.6400146	872	904.3330078	2041.356079
900.789978	900.789978	872.1499634	904.4790039	2053.8513184
900.9401245	900.9401245	872.30011	904.62	2130.2663574
901.0900269	901.0900269	872.4500122	904.7589722	2156.8986816
901.24	901.24	872.6	904.8969727	2173.6225586
901.3900146	901.3900146	872.75	905.0350342	2173.5681152
901.539978	901.539978	872.9	905.1749878	2143.0732422
901.6901245	901.6901245	873.05011	905.3150024	2144.7763672
901.8400269	901.8400269	873.2	905.4570313	2110.737793
901.99	901.99	873.3499756	905.60199	2069.0527344
902.1400146	902.1400146	873.5	905.747009	2069.0439453
902.289978	902.289978	873.6499634	905.8930054	2053.8513184
902.4401245	902.4401245	873.80011	906.0379639	2071.5788574
902.5900269	902.5900269	873.9500122	906.1820068	2081.9072266
902.74	902.74	874.1	906.3220215	2142.1608887
902.8900146	902.8900146	874.25	906.4620361	2143.0327148
903.039978	903.039978	874.4	906.6	2173.6225586
903.1901245	903.1901245	874.55011	906.737	2191.4223633
903.3400269	903.3400269	874.7	906.8740234	2188.8110352
903.49	903.49	874.8499756	907.0109863	2189.7023926
903.6400146	903.6400146	875	907.1469727	2205.9526367
903.789978	903.789978	875.1499634	907.2849731	2173.6225586
903.9401245	903.9401245	875.30011	907.42395	2160.4116211
904.0900269	904.0900269	875.4500122	907.5639648	2141.2890625
904.24	904.24	875.6	907.7059937	2111.597168
904.3900146	904.3900146	875.75	907.8500366	2083.602539
904.539978	904.539978	875.9	907.9939575	2083.6174316
904.6901245	904.6901245	876.05011	908.138	2085.2980957
904.8400269	904.8400269	876.2	908.2819824	2081.9072266
904.99	904.99	876.3499756	908.4240112	2111.597168
905.1400146	905.1400146	876.5	908.5620117	2174.50708
905.289978	905.289978	876.6499634	908.7	2173.6225586
905.4401245	905.4401245	876.80011	908.8379517	2176.2763672
905.5900269	905.5900269	876.9500122	908.9760132	2171.799561
905.74	905.74	877.1	909.1140137	2173.6225586
905.8900146	905.8900146	877.25	909.2559814	2113.3435059
906.039978	906.039978	877.4	909.3989868	2097.513916
906.1901245	906.1901245	877.55011	909.5429688	2085.2980957
906.3400269	906.3400269	877.7	909.6879883	2067.3603516
906.49	906.49	877.8499756	909.8330078	2068.2021484
906.789978	906.789978	878.1499634	910.1169434	2112.9135742
906.9401245	906.9401245	878.30011	910.2590332	2114.175293
907.0900269	907.0900269	878.4500122	910.401001	2111.623779
907.24	907.24	878.6	910.5419922	2126.7692871
907.3900146	907.3900146	878.75	910.6820068	2143.0327148
907.539978	907.539978	878.9	910.82196	2143.0732422
907.6901245	907.6901245	879.05011	910.9619751	2144.7763672
907.8400269	907.8400269	879.2	911.1010132	2156.8986816
907.99	907.99	879.3499756	911.24	2157.7771
908.289978	908.289978	879.6499634	911.5170288	2165.6455078
908.4401245	908.4401245	879.80011	911.657959	2130.2663574
908.5900269	908.5900269	879.9500122	911.8009644	2096.6601563
908.74	908.74	880.1	911.94397	2097.513916
908.8900146	908.8900146	880.25	912.0879517	2083.602539
909.039978	909.039978	880.4	912.2329712	2068.2021484
909.1901245	909.1901245	880.55011	912.377991	2070.727539
909.3400269	909.3400269	880.7	912.5239868	2053.85376
909.49	909.49	880.8499756	912.6700439	2053.8513184
909.6400146	909.6400146	881	912.8150024	2069.8947754
909.789978	909.789978	881.1499634	912.9589844	2082.7548828
909.9401245	909.9401245	881.30011	913.10199	2100.0749512
910.0900269	910.0900269	881.4500122	913.2440186	2110.737793
910.24	910.24	881.6	913.3849487	2127.668457
910.3900146	910.3900146	881.75	913.5270386	2112.456543
910.6901245	910.6901245	882.05011	913.8069458	2143.9250488
910.8400269	910.8400269	882.2	913.9500122	2095.7866211
910.99	910.99	882.3499756	914.094971	2069.0527344
911.1400146	911.1400146	882.5	914.24	2069.0439453
911.289978	911.289978	882.6499634	914.3859863	2054.6899414
911.4401245	911.4401245	882.80011	914.5319824	2056.359131
911.5900269	911.5900269	882.9500122	914.6790161	2039.6950684
911.74	911.74	883.1	914.8259888	2040.5255127
911.8900146	911.8900146	883.25	914.9730225	2040.5285645
912.039978	912.039978	883.4	915.1190186	2054.6899414
912.1901245	912.1901245	883.55011	915.263	2085.2980957
912.3400269	912.3400269	883.7	915.4069824	2081.9072266
912.49	912.49	883.8499756	915.5499878	2097.513916
912.6400146	912.6400146	884	915.6929932	2098.3676758
913.0900269	913.0900269	884.4500122	916.11499	2132.7548828
913.24	913.24	884.6	916.2589722	2082.7548828
913.3900146	913.3900146	884.75	916.4039917	2069.0439453
913.539978	913.539978	884.9	916.5499878	2054.6899414
913.6901245	913.6901245	885.05011	916.6959839	2056.359131
913.8400269	913.8400269	885.2	916.8409424	2068.210449
914.1400146	914.1400146	885.5	917.1270142	2097.5036621
914.289978	914.289978	885.6499634	917.2709961	2082.7548828
914.4401245	914.4401245	885.80011	917.415039	2085.2980957
914.5900269	914.5900269	885.9500122	917.559021	2081.9072266
914.74	914.74	886.1	917.7030029	2083.6174316
915.3400269	915.3400269	886.7	918.2689819	2120.2492676
915.49	915.49	886.8499756	918.4129639	2082.7548828
915.6400146	915.6400146	887	918.5570068	2083.602539
915.789978	915.789978	887.1499634	918.7009888	2082.7548828
915.9401245	915.9401245	887.30011	918.8470459	2056.359131
916.0900269	916.0900269	887.4500122	918.992981	2053.85376
916.3900146	916.3900146	887.75	919.2799683	2090.5336914
916.539978	916.539978	887.9	919.4249878	2068.2021484
916.6901245	916.6901245	888.05011	919.57	2070.727539
916.8400269	916.8400269	888.2	919.7149658	2068.210449
916.99	916.99	888.3499756	919.8590088	2082.7548828
917.1400146	917.1400146	888.5	920.0050049	2054.6872559
917.289978	917.289978	888.6499634	920.151001	2054.6899414
917.4401245	917.4401245	888.80011	920.2990112	2029.0294189
917.5900269	917.5900269	888.9500122	920.4390259	2141.2890625
917.74	917.74	889.1	920.5780029	2157.7771
917.8900146	917.8900146	889.25	920.7160034	2174.50708
918.039978	918.039978	889.4	920.85199	2205.0551758
918.1901245	918.1901245	889.55011	920.9880371	2207.7475586
918.3400269	918.3400269	889.7	921.1230469	2220.7011719
918.49	918.49	889.8499756	921.2579956	2222.58667
918.6400146	918.6400146	890	921.3930054	2222.5095215
918.789978	918.789978	890.1499634	921.5289917	2205.0551758
918.9401245	918.9401245	890.30011	921.6660156	2191.4223633
919.0900269	919.0900269	890.4500122	921.8050537	2156.8986816
919.24	919.24	890.6	921.944031	2157.7771
919.3900146	919.3900146	890.75	922.084961	2128.5344238
919.539978	919.539978	890.9	922.2279663	2097.513916
919.6901245	919.6901245	891.05011	922.3709717	2100.0749512
919.8400269	919.8400269	891.2	922.5149536	2081.9072266
919.99	919.99	891.3499756	922.6589966	2082.7548828
920.1400146	920.1400146	891.5	922.8040161	2069.0439453
920.289978	920.289978	891.6499634	922.9490356	2068.2021484
920.4401245	920.4401245	891.80011	923.09198	2100.0749512
920.5900269	920.5900269	891.9500122	923.2360229	2081.9072266
920.74	920.74	892.1	923.377991	2112.4836426
920.8900146	920.8900146	892.25	923.519043	2127.6347656
921.039978	921.039978	892.4	923.6589966	2142.1608887
921.1901245	921.1901245	892.55011	923.8	2130.2663574
921.3400269	921.3400269	892.7	923.9420166	2110.737793
921.789978	921.789978	893.1499634	924.3590088	2158.0698242
921.9401245	921.9401245	893.30011	924.5	2130.2663574
922.0900269	922.0900269	893.4500122	924.6409912	2125.9035645
922.24	922.24	893.6	924.7819824	2127.668457
922.3900146	922.3900146	893.75	924.9229736	2127.6347656
922.539978	922.539978	893.9	925.0640259	2126.7692871
922.6901245	922.6901245	894.05011	925.2059937	2115.0629883
922.8400269	922.8400269	894.2	925.3479614	2111.623779
922.99	922.99	894.3499756	925.4909668	2097.513916
923.1400146	923.1400146	894.5	925.6340332	2097.4934082
923.289978	923.289978	894.6499634	925.7789917	2069.0527344
923.4401245	923.4401245	894.80011	925.9229736	2085.2980957
923.5900269	923.5900269	894.9500122	926.0679932	2067.3603516
