MD(m)	TVD(m)	TVDSS(m)	TWT(ms)	Vint(m/s)
670.3499756	670.3499756	640.3499756	670.1170044	2097.78125
670.5	670.5	640.5	670.2579956	2128.5344238
670.6500244	670.6500244	640.6500244	670.3969727	2158.6552734
670.8	670.8	640.8	670.5380249	2127.0405273
670.9500122	670.9500122	640.9500122	670.677002	2158.1044922
671.1	671.1	641.1	670.8170166	2142.4343262
671.25	671.25	641.25	670.9589844	2113.3435059
671.4	671.4	641.4	671.1	2127.6347656
671.5499878	671.5499878	641.5499878	671.2420044	2112.753418
671.7	671.7	641.7	671.3870239	2068.515625
671.8499756	671.8499756	641.8499756	671.5289917	2112.753418
672	672	642	671.6679688	2158.6552734
672.1500244	672.1500244	642.1500244	671.8040161	2205.9526367
672.3	672.3	642.3	671.9370117	2255.7504883
672.4500122	672.4500122	642.4500122	672.07	2254.79248
672.6	672.6	642.6	672.2059937	2206.3039551
672.75	672.75	642.75	672.344971	2158.6552734
672.9	672.9	642.9	672.4860229	2127.6347656
673.0499878	673.0499878	643.0499878	672.6290283	2097.782471
673.2	673.2	643.2	672.7719727	2097.8305664
673.3499756	673.3499756	643.3499756	672.9160156	2083.0217285
673.5	673.5	643.5	673.0579834	2113.3435059
673.6500244	673.6500244	643.6500244	673.1989746	2127.6347656
673.8	673.8	643.8	673.3400269	2127.041748
673.9500122	673.9500122	643.9500122	673.4790039	2158.102051
674.1	674.1	644.1	673.6170044	2173.901123
674.25	674.25	644.25	673.7559814	2158.6552734
674.4	674.4	644.4	673.8970337	2127.6347656
674.5499878	674.5499878	644.5499878	674.0369873	2143.3481445
674.7	674.7	644.7	674.1759644	2158.1015625
674.8499756	674.8499756	644.8499756	674.3170166	2127.0422363
675	675	645	674.4580078	2127.6347656
675.1500244	675.1500244	645.1500244	674.5979614	2143.9455566
675.3	675.3	645.3	674.7390137	2127.04248
675.4500122	675.4500122	645.4500122	674.8809814	2112.8007813
675.6	675.6	645.6	675.0209961	2142.4360352
675.75	675.75	645.75	675.1619873	2127.6347656
675.9	675.9	645.9	675.3040161	2113.3435059
676.0499878	676.0499878	646.0499878	675.447998	2083.0227051
676.2	676.2	646.2	675.5910034	2097.828125
676.3499756	676.3499756	646.3499756	675.72998	2158.0544434
676.5	676.5	646.5	675.8710327	2127.6347656
676.6500244	676.6500244	646.6500244	676.0089722	2174.50708
676.8	676.8	646.8	676.1459961	2189.984131
676.9500122	676.9500122	646.9500122	676.286011	2142.4812012
677.1	677.1	647.1	676.427002	2127.0429688
677.25	677.25	647.25	676.5750122	2027.379761
677.4	677.4	647.4	676.7219849	2041.356079
677.5499878	677.5499878	647.5499878	676.8689575	2040.7884521
677.7	677.7	647.7	677.013	2083.065918
677.8499756	677.8499756	647.8499756	677.1530151	2142.4370117
678	678	648	677.2890015	2205.9526367
678.1500244	678.1500244	648.1500244	677.4229736	2239.31665
678.3	678.3	648.3	677.5570068	2238.6943359
678.4500122	678.4500122	648.4500122	677.6920166	2221.936279
678.6	678.6	648.6	677.8259888	2238.69458
678.75	678.75	648.75	677.9630127	2189.640625
678.9	678.9	648.9	678.10199	2158.6552734
679.0499878	679.0499878	649.0499878	678.242981	2127.943359
679.2	679.2	649.2	678.3829956	2142.4794922
679.3499756	679.3499756	649.3499756	678.5219727	2158.0556641
679.5	679.5	649.5	678.6589966	2189.640625
679.6500244	679.6500244	649.6500244	678.7949829	2206.9196777
679.8	679.8	649.8	678.930969	2205.340332
679.9500122	679.9500122	649.9500122	679.0680542	2189.074707
680.1	680.1	650.1	679.2059937	2173.9035645
680.25	680.25	650.25	679.34198	2206.9196777
680.4	680.4	650.4	679.4779663	2205.9526367
680.5499878	680.5499878	650.5499878	679.6140137	2205.3405762
680.7	680.7	650.7	679.75	2205.3818359
680.8499756	680.8499756	650.8499756	679.888	2173.9038086
681.1500244	681.1500244	651.1500244	680.1660156	2158.6552734
681.3	681.3	651.3	680.3040161	2173.9040527
681.4500122	681.4500122	651.4500122	680.44	2205.3811035
681.6	681.6	651.6	680.5769653	2189.986084
681.75	681.75	651.75	680.713989	2189.640625
681.9	681.9	651.9	680.8509521	2190.5935059
682.0499878	682.0499878	652.0499878	680.9890137	2172.96582
682.2	682.2	652.2	681.1289673	2143.3894043
682.3499756	682.3499756	652.3499756	681.27002	2127.045166
682.6500244	682.6500244	652.6500244	681.5579834	2083.602539
682.8	682.8	652.8	681.7029419	2069.321289
682.9500122	682.9500122	652.9500122	681.8460083	2096.94873
683.1	683.1	653.1	681.9879761	2112.7580566
683.25	683.25	653.25	682.127991	2143.0327148
683.4	683.4	653.4	682.2670288	2158.6552734
683.5499878	683.5499878	653.5499878	682.407959	2127.9450684
683.7	683.7	653.7	682.552002	2083.0610352
683.8499756	683.8499756	653.8499756	682.694031	2111.8718262
684	684	654	682.8359985	2113.3435059
684.1500244	684.1500244	654.1500244	682.977051	2127.6347656
684.3	684.3	654.3	683.1160278	2158.0578613
684.4500122	684.4500122	654.4500122	683.2559814	2143.3876953
684.6	684.6	654.6	683.401001	2068.4714355
684.75	684.75	654.75	683.5449829	2083.602539
684.9	684.9	654.9	683.6879883	2098.3676758
685.0499878	685.0499878	655.0499878	683.8280029	2142.4399414
685.2	685.2	655.2	683.963989	2205.37793
685.3499756	685.3499756	655.3499756	684.1010132	2189.987793
685.5	685.5	655.5	684.2380371	2189.640625
685.6500244	685.6500244	655.6500244	684.3739624	2206.9196777
685.8	685.8	655.8	684.513	2158.05835
685.9500122	685.9500122	655.9500122	684.651001	2173.0014648
686.1	686.1	656.1	684.790039	2158.0585938
686.4	686.4	656.4	685.0759888	2098.3676758
686.5499878	686.5499878	656.5499878	685.217041	2127.046875
686.7	686.7	656.7	685.3590088	2112.791748
686.8499756	686.8499756	656.8499756	685.5	2127.046875
687	687	657	685.6399536	2143.9455566
687.1500244	687.1500244	657.1500244	685.7810059	2127.6347656
687.3	687.3	657.3	685.921021	2142.440918
687.4500122	687.4500122	657.4500122	686.0610352	2142.4726563
687.6	687.6	657.6	686.2019653	2127.9467773
687.75	687.75	657.75	686.3440552	2112.456543
687.9	687.9	657.9	686.4849854	2128.5344238
688.0499878	688.0499878	658.0499878	686.6269531	2112.76001
688.2	688.2	658.2	686.7680054	2127.078125
688.3499756	688.3499756	658.3499756	686.9099731	2112.76001
688.5	688.5	658.5	687.0510254	2127.6347656
688.6500244	688.6500244	658.6500244	687.19104	2143.0327148
688.8	688.8	658.8	687.3330078	2112.7602539
688.9500122	688.9500122	658.9500122	687.4730225	2142.4714355
689.1	689.1	659.1	687.612	2158.0598145
689.25	689.25	659.25	687.7520142	2143.0327148
689.4	689.4	659.4	687.8929443	2128.5344238
689.5499878	689.5499878	659.5499878	688.032959	2142.4418945
689.7	689.7	659.7	688.1740112	2127.0769043
689.8499756	689.8499756	659.8499756	688.3129883	2158.0600586
690	690	660	688.4509888	2174.50708
690.1500244	690.1500244	660.1500244	688.5899658	2158.6552734
690.3	690.3	660.3	688.7279663	2173.9077148
690.4500122	690.4500122	660.4500122	688.867981	2142.4702148
690.6	690.6	660.6	689.0079956	2142.4421387
690.9	690.9	660.9	689.286011	2158.6552734
691.0499878	691.0499878	661.0499878	689.42395	2173.9082031
691.2	691.2	661.2	689.5629883	2158.087891
691.3499756	691.3499756	661.3499756	689.7030029	2142.442627
691.5	691.5	661.5	689.84198	2158.6552734
691.6500244	691.6500244	661.6500244	689.9819946	2143.0327148
691.8	691.8	661.8	690.12	2173.9084473
691.9500122	691.9500122	661.9500122	690.257019	2189.0646973
692.1	692.1	662.1	690.3970337	2142.4428711
692.25	692.25	662.25	690.536011	2158.6552734
692.4	692.4	662.4	690.677002	2128.5344238
692.5499878	692.5499878	662.5499878	690.819031	2111.8752441
692.7	692.7	662.7	690.9609985	2112.7868652
692.8499756	692.8499756	662.8499756	691.102051	2127.0493164
693	693	663	691.242981	2128.5344238
693.1500244	693.1500244	663.1500244	691.3829956	2143.0327148
693.3	693.3	663.3	691.5219727	2158.0615234
693.4500122	693.4500122	663.4500122	691.6619873	2142.4677734
693.6	693.6	663.6	691.8	2173.90918
693.75	693.75	663.75	691.94104	2127.6347656
693.9	693.9	663.9	692.078979	2174.50708
694.0499878	694.0499878	664.0499878	692.21698	2173.9094238
694.2	694.2	664.2	692.3569946	2142.4672852
694.3499756	694.3499756	664.3499756	692.4939575	2189.9914551
694.5	694.5	664.5	692.6329956	2158.6552734
694.6500244	694.6500244	664.6500244	692.7739868	2127.6347656
694.8	694.8	664.8	692.9119873	2173.909668
694.9500122	694.9500122	664.9500122	693.0509644	2158.084961
695.1	695.1	665.1	693.190979	2142.4440918
695.4	695.4	665.4	693.4689941	2158.6552734
695.5499878	695.5499878	665.5499878	693.6079712	2158.0625
695.7	695.7	665.7	693.747009	2158.0842285
695.8499756	695.8499756	665.8499756	693.88501	2172.9714355
696	696	666	694.02301	2174.50708
696.1500244	696.1500244	666.1500244	694.1630249	2143.0327148
696.3	696.3	666.3	694.302002	2158.0627441
696.4500122	696.4500122	666.4500122	694.44104	2158.08374
696.6	696.6	666.6	694.5809937	2143.3571777
696.75	696.75	666.75	694.719971	2158.6552734
696.9	696.9	666.9	694.8599854	2143.0327148
697.0499878	697.0499878	667.0499878	694.9989624	2158.0629883
697.2	697.2	667.2	695.138	2158.0830078
697.3499756	697.3499756	667.3499756	695.2769775	2158.0632324
697.5	697.5	667.5	695.415039	2173.5681152
697.6500244	697.6500244	667.6500244	695.5540161	2158.6552734
697.8	697.8	667.8	695.6950073	2127.9509277
697.9500122	697.9500122	667.9500122	695.8370361	2111.8959961
698.1	698.1	668.1	695.9779663	2127.9509277
698.25	698.25	668.25	696.1190186	2127.6347656
698.4	698.4	668.4	696.2590332	2143.0327148
698.5499878	698.5499878	668.5499878	696.3959961	2189.9931641
698.7	698.7	668.7	696.53302	2189.059082
698.8499756	698.8499756	668.8499756	696.6699829	2189.9934082
699	699	669	696.809021	2158.6552734
699.1500244	699.1500244	669.1500244	696.9500122	2127.6347656
699.3	699.3	669.3	697.09198	2112.7646484
699.4500122	699.4500122	669.4500122	697.2349854	2097.80957
699.6	699.6	669.6	697.3770142	2111.87793
699.9	699.9	669.9	697.6630249	2098.3676758
700.0499878	700.0499878	670.0499878	697.8049927	2112.7648926
700.2	700.2	670.2	697.9450073	2142.4624023
700.3499756	700.3499756	670.3499756	698.08197	2189.9938965
700.5	700.5	670.5	698.2180176	2205.9526367
700.6500244	700.6500244	670.6500244	698.3550415	2189.640625
700.8	700.8	670.8	698.492981	2173.912109
700.9500122	700.9500122	670.9500122	698.6329956	2142.46167
701.1	701.1	671.1	698.7739868	2127.9521484
701.25	701.25	671.25	698.9160156	2112.456543
701.4	701.4	671.4	699.0570068	2128.5344238
701.5499878	701.5499878	671.5499878	699.1970215	2142.4467773
701.7	701.7	671.7	699.3359985	2158.0793457
701.8499756	701.8499756	671.8499756	699.474	2173.9125977
702	702	672	699.6140137	2143.0327148
702.1500244	702.1500244	672.1500244	699.7550049	2127.6347656
702.3	702.3	672.3	699.8959961	2127.9526367
702.4500122	702.4500122	672.4500122	700.0380249	2111.892334
702.6	702.6	672.6	700.1789551	2127.9526367
702.9	702.9	672.9	700.4589844	2143.0327148
703.0499878	703.0499878	673.0499878	700.6	2127.053711
703.2	703.2	673.2	700.7409668	2127.965332
703.3499756	703.3499756	673.3499756	700.8809814	2142.44751
703.5	703.5	673.5	701.0220337	2127.6347656
703.6500244	703.6500244	673.6500244	701.1619873	2143.9455566
703.8	703.8	673.8	701.302002	2142.4477539
703.9500122	703.9500122	673.9500122	701.44397	2112.777832
704.1	704.1	674.1	701.585022	2127.0539551
704.25	704.25	674.25	701.7260132	2127.6347656
704.4	704.4	674.4	701.8659668	2143.9455566
704.5499878	704.5499878	674.5499878	702.0050049	2157.1411133
704.7	704.7	674.7	702.1430054	2173.924561
704.8499756	704.8499756	674.8499756	702.2789917	2206.317627
705	705	675	702.414978	2205.9526367
705.1500244	705.1500244	675.1500244	702.5529785	2174.50708
705.3	705.3	675.3	702.69104	2172.9753418
705.4500122	705.4500122	675.4500122	702.8300171	2158.0761719
705.6	705.6	675.6	702.9719849	2112.76709
705.75	705.75	675.75	703.112	2143.0327148
705.9	705.9	675.9	703.2509766	2158.6552734
706.0499878	706.0499878	676.0499878	703.3920288	2127.0549316
706.2	706.2	676.2	703.5319824	2143.369873
706.3499756	706.3499756	676.3499756	703.6730347	2127.0549316
706.5	706.5	676.5	703.8129883	2143.0327148
706.6500244	706.6500244	676.6500244	703.9500122	2190.5935059
706.8	706.8	676.8	704.0870361	2189.044189
706.9500122	706.9500122	676.9500122	704.2249756	2173.9226074
707.1	707.1	677.1	704.3640137	2158.0671387
707.25	707.25	677.25	704.502991	2158.6552734
707.4	707.4	677.4	704.644043	2127.6347656
707.5499878	707.5499878	677.5499878	704.786011	2112.7678223
707.7	707.7	677.7	704.93	2083.0419922
707.8499756	707.8499756	677.8499756	705.0740356	2083.0354
708.1500244	708.1500244	678.1500244	705.3599854	2098.3676758
708.3	708.3	678.3	705.5	2142.4494629
708.4500122	708.4500122	678.4500122	705.6400146	2142.4555664
708.6	708.6	678.6	705.780029	2142.4494629
708.75	708.75	678.75	705.921021	2128.5344238
708.9	708.9	678.9	706.06	2158.6552734
709.0499878	709.0499878	679.0499878	706.197998	2173.9155273
709.2	709.2	679.2	706.3369751	2158.0732422
709.3499756	709.3499756	679.3499756	706.4750366	2172.977051
709.5	709.5	679.5	706.6129761	2174.50708
709.6500244	709.6500244	679.6500244	706.7540283	2127.6347656
709.8	709.8	679.8	706.89502	2127.955811
709.9500122	709.9500122	679.9500122	707.0350342	2142.4543457
710.1	710.1	680.1	707.1729736	2173.9160156
710.25	710.25	680.25	707.31	2189.640625
710.4	710.4	680.4	707.4459839	2206.9196777
710.5499878	710.5499878	680.5499878	707.5830078	2189.0456543
710.7	710.7	680.7	707.7210083	2173.9196777
710.8499756	710.8499756	680.8499756	707.862	2127.056641
711	711	681	708.0050049	2098.3676758
711.1500244	711.1500244	681.1500244	708.1489868	2083.602539
711.3	711.3	681.3	708.2910156	2112.7692871
711.4500122	711.4500122	681.4500122	708.4320068	2127.0593262
711.6	711.6	681.6	708.5710449	2158.0690918
711.75	711.75	681.75	708.710022	2158.6552734
711.9	711.9	681.9	708.8500366	2143.0327148
712.0499878	712.0499878	682.0499878	708.9890137	2158.0693359
712.2	712.2	682.2	709.1289673	2143.36499
712.3499756	712.3499756	682.3499756	709.2679443	2158.0693359
712.5	712.5	682.5	709.405029	2189.640625
712.6500244	712.6500244	682.6500244	709.5429688	2174.50708
712.8	712.8	682.8	709.680969	2173.9172363
713.1	713.1	683.1	709.9630127	2127.0578613
713.4	713.4	683.4	710.2490234	2098.3676758
713.5499878	713.5499878	683.5499878	710.3899536	2127.9572754
713.7	713.7	683.7	710.5310059	2127.0576172
713.8499756	713.8499756	683.8499756	710.671021	2142.45166
714	714	684	710.809021	2174.50708
714.1500244	714.1500244	684.1500244	710.947998	2158.6552734
714.3	714.3	684.3	711.088989	2127.0581055
714.4500122	714.4500122	684.4500122	711.22998	2127.9562988
714.6	714.6	684.6	711.3710327	2127.0581055
714.75	714.75	684.75	711.51001	2158.6552734
714.9	714.9	684.9	711.6500244	2143.0327148
715.0499878	715.0499878	685.0499878	711.7909546	2127.9577637
715.2	715.2	685.2	711.9359741	2068.4814453
715.3499756	715.3499756	685.3499756	712.0839844	2026.8306885
715.5	715.5	685.5	712.2319946	2027.379761
715.6500244	715.6500244	685.6500244	712.3789673	2041.356079
715.8	715.8	685.8	712.52301	2083.0385742
715.9500122	715.9500122	685.9500122	712.6640015	2127.0556641
716.1	716.1	686.1	712.8049927	2127.958252
716.25	716.25	686.25	712.947998	2097.4934082
716.4	716.4	686.4	713.0900269	2113.3435059
716.5499878	716.5499878	686.5499878	713.2329712	2097.7998047
716.7	716.7	686.7	713.375	2112.7675781
716.8499756	716.8499756	686.8499756	713.5149536	2142.452881
717	717	687	713.6549683	2143.0327148
717.1500244	717.1500244	687.1500244	713.7969971	2113.3435059
717.3	717.3	687.3	713.9429932	2054.1315918
717.4500122	717.4500122	687.4500122	714.0910034	2026.8267822
717.6	717.6	687.6	714.2379761	2040.8039551
717.75	717.75	687.75	714.3849487	2041.356079
717.9	717.9	687.9	714.5289917	2083.602539
718.0499878	718.0499878	688.0499878	714.6729736	2083.0393066
718.2	718.2	688.2	714.815979	2097.7946777
718.3499756	718.3499756	688.3499756	714.95697	2127.0598145
718.5	718.5	688.5	715.0960083	2158.6552734
718.6500244	718.6500244	688.6500244	715.2340088	2174.50708
718.8	718.8	688.8	715.372009	2172.980957
718.9500122	718.9500122	688.9500122	715.5119629	2143.359375
719.1	719.1	689.1	715.6519775	2142.4538574
719.25	719.25	689.25	715.7940063	2112.456543
719.4	719.4	689.4	715.9370117	2098.3676758
719.5499878	719.5499878	689.5499878	716.0800171	2097.8010254
719.7	719.7	689.7	716.224	2083.032471
719.8499756	719.8499756	689.8499756	716.3689575	2069.3359375
720	720	690	716.513	2083.602539
720.1500244	720.1500244	690.1500244	716.655029	2112.456543
720.3	720.3	690.3	716.7950439	2142.4543457
720.4500122	720.4500122	690.4500122	716.934021	2158.0639648
720.6	720.6	690.6	717.0720215	2173.92041
720.75	720.75	690.75	717.210022	2174.50708
720.9	720.9	690.9	717.3510132	2127.6347656
721.0499878	721.0499878	691.0499878	717.4949951	2083.0405273
721.2	721.2	691.2	717.638	2097.7922363
721.3499756	721.3499756	691.3499756	717.7799683	2112.7734375
721.5	721.5	691.5	717.9219971	2113.3435059
721.6500244	721.6500244	691.6500244	718.0620117	2143.0327148
721.8	721.8	691.8	718.2019653	2142.4550781
721.9500122	721.9500122	691.9500122	718.3439941	2112.7634277
722.1	722.1	692.1	718.4860229	2111.8869629
722.25	722.25	692.25	718.627991	2113.3435059
722.4	722.4	692.4	718.769043	2127.6347656
722.5499878	722.5499878	692.5499878	718.9099731	2127.9609375
722.7	722.7	692.7	719.052002	2111.876221
722.8499756	722.8499756	692.8499756	719.1920166	2142.4553223
723	723	693	719.3300171	2174.50708
723.1500244	723.1500244	693.1500244	719.4689941	2158.6552734
723.3	723.3	693.3	719.6090088	2142.4555664
723.4500122	723.4500122	693.4500122	719.75	2127.9489746
723.6	723.6	693.6	719.89502	2068.4868164
723.75	723.75	693.75	720.040039	2069.0439453
723.9	723.9	693.9	720.1830444	2098.3676758
724.0499878	724.0499878	694.0499878	720.3259888	2097.8027344
724.2	724.2	694.2	720.4679565	2112.7614746
724.3499756	724.3499756	694.3499756	720.6090088	2127.0622559
724.5	724.5	694.5	720.7490234	2143.0327148
724.6500244	724.6500244	694.6500244	720.888	2158.6552734
724.8	724.8	694.8	721.0270386	2158.0744629
724.9500122	724.9500122	694.9500122	721.1679688	2127.9477539
725.1	725.1	695.1	721.31	2111.8881836
725.4	725.4	695.4	721.5939941	2113.3435059
725.5499878	725.5499878	695.5499878	721.7349854	2127.0627441
725.7	725.7	695.7	721.877991	2097.7888184
725.8499756	725.8499756	695.8499756	722.0219727	2083.04248
726	726	696	722.1669922	2069.0439453
726.1500244	726.1500244	696.1500244	722.3129883	2055.5263672
726.3	726.3	696.3	722.45697	2083.0427246
726.4500122	726.4500122	696.4500122	722.6	2097.7880859
726.6	726.6	696.6	722.7440186	2083.0427246
726.75	726.75	696.75	722.8839722	2143.0327148
726.9	726.9	696.9	723.026001	2113.3435059
727.0499878	727.0499878	697.0499878	723.16803	2111.88916
727.2	727.2	697.2	723.30603	2173.9060059
727.3499756	727.3499756	697.3499756	723.4470215	2127.0634766
727.5	727.5	697.5	723.588989	2113.3435059
727.6500244	727.6500244	697.6500244	723.7280273	2158.6552734
727.8	727.8	697.8	723.8709717	2097.804199
727.9500122	727.9500122	697.9500122	724.0170288	2054.1186523
728.1	728.1	698.1	724.1589966	2112.776123
728.25	728.25	698.25	724.3	2127.6347656
728.4	728.4	698.4	724.4420166	2113.3435059
728.5499878	728.5499878	698.5499878	724.5830078	2127.0639648
728.7	728.7	698.7	724.7229614	2143.3515625
728.8499756	728.8499756	698.8499756	724.86499	2111.8898926
729	729	699	725.007019	2113.3435059
729.1500244	729.1500244	699.1500244	725.14801	2127.6347656
729.3	729.3	699.3	725.2890015	2127.963623
729.4500122	729.4500122	699.4500122	725.43103	2111.87085
729.6	729.6	699.6	725.57196	2127.963623
729.75	729.75	699.75	725.7119751	2143.0327148
729.9	729.9	699.9	725.8530273	2127.6347656
730.0499878	730.0499878	700.0499878	725.992981	2143.37085
730.2	730.2	700.2	726.1310425	2172.9648438
730.3499756	730.3499756	700.3499756	726.2719727	2127.9638672
730.5	730.5	700.5	726.414978	2098.3676758
730.6500244	730.6500244	700.6500244	726.5580444	2097.4934082
730.8	730.8	700.8	726.7	2112.7773438
730.9500122	730.9500122	700.9500122	726.8430176	2097.7844238
731.1	731.1	701.1	726.9849854	2112.7773438
731.25	731.25	701.25	727.1230469	2173.5681152
731.4	731.4	701.4	727.2620239	2158.6552734
731.5499878	731.5499878	701.5499878	727.3989868	2190.00708
731.7	731.7	701.7	727.5350342	2205.3391113
731.8499756	731.8499756	701.8499756	727.6729736	2173.9250488
732	732	702	727.8109741	2174.50708
732.1500244	732.1500244	702.1500244	727.9509888	2143.0327148
732.3	732.3	702.3	728.092041	2127.06543
732.4500122	732.4500122	702.4500122	728.2320557	2142.4360352
732.6	732.6	702.6	728.3729858	2127.9648438
732.75	732.75	702.75	728.5159912	2098.3676758
732.9	732.9	702.9	728.6569824	2127.6347656
733.0499878	733.0499878	703.0499878	728.7979736	2127.9650879
733.2	733.2	703.2	728.94104	2096.9086914
733.3499756	733.3499756	703.3499756	729.0839844	2097.8063965
733.5	733.5	703.5	729.224	2143.0327148
733.6500244	733.6500244	703.6500244	729.3639526	2143.9455566
733.8	733.8	703.8	729.5050049	2127.0661621
733.9500122	733.9500122	703.9500122	729.6460571	2127.04126
734.1	734.1	704.1	729.789978	2083.9082031
734.25	734.25	704.25	729.9359741	2054.6872559
734.4	734.4	704.4	730.0830078	2041.356079
734.5499878	734.5499878	704.5499878	730.22699	2083.0458984
734.7	734.7	704.7	730.368042	2127.0405273
734.8499756	734.8499756	704.8499756	730.5059814	2173.92627
735	735	705	730.6420288	2205.9526367
735.1500244	735.1500244	705.1500244	730.7779541	2206.9196777
735.3	735.3	705.3	730.9169922	2158.0788574
735.4500122	735.4500122	705.4500122	731.055969	2158.0517578
735.6	735.6	705.6	731.1959839	2142.460449
735.75	735.75	705.75	731.3380127	2112.456543
735.9	735.9	705.9	731.4790039	2128.5344238
736.0499878	736.0499878	706.0499878	731.622009	2097.8076172
736.2	736.2	706.2	731.7659912	2083.0195313
736.3499756	736.3499756	706.3499756	731.9089966	2097.8076172
736.5	736.5	706.5	732.0510254	2112.456543
736.6500244	736.6500244	706.6500244	732.19	2158.6552734
736.8	736.8	706.8	732.3269653	2190.0092773
736.9500122	736.9500122	706.9500122	732.463989	2189.0273438
737.1	737.1	707.1	732.6030273	2158.0793457
737.25	737.25	707.25	732.743042	2143.0327148
737.4	737.4	707.4	732.882019	2158.6552734
737.5499878	737.5499878	707.5499878	733.0209961	2158.07959
737.7	737.7	707.7	733.1600342	2158.0498047
737.8499756	737.8499756	707.8499756	733.2990112	2158.079834
738	738	708	733.44	2128.5344238
738.1500244	738.1500244	708.1500244	733.5820313	2112.456543
738.3	738.3	708.3	733.7250366	2097.8085938
738.4500122	738.4500122	708.4500122	733.8690186	2083.0175781
738.6	738.6	708.6	734.0109863	2112.7802734
738.75	738.75	708.75	734.1539917	2098.3676758
738.9	738.9	708.9	734.2979736	2083.602539
739.0499878	739.0499878	709.0499878	734.440979	2097.8088379
739.2	739.2	709.2	734.5820313	2127.0368652
739.3499756	739.3499756	709.3499756	734.7229614	2127.967529
739.5	739.5	709.5	734.8629761	2143.0327148
739.6500244	739.6500244	709.6500244	735.0040283	2127.6347656
739.8	739.8	709.8	735.1459961	2112.7807617
739.9500122	739.9500122	709.9500122	735.2869873	2127.036377
740.1	740.1	710.1	735.427002	2142.4624023
740.25	740.25	710.25	735.56897	2113.3435059
740.4	740.4	710.4	735.7089844	2143.0327148
740.5499878	740.5499878	710.5499878	735.849	2142.4626465
740.7	740.7	710.7	735.99	2127.9350586
740.8499756	740.8499756	710.8499756	736.1310425	2127.0688477
741.1500244	741.1500244	711.1500244	736.4089966	2158.6552734
741.3	741.3	711.3	736.545959	2190.0109863
741.4500122	741.4500122	711.4500122	736.680969	2221.8830566
741.6	741.6	711.6	736.815979	2221.918457
741.9	741.9	711.9	737.0859985	2222.5095215
742.0499878	742.0499878	712.0499878	737.2220459	2205.3664551
742.2	742.2	712.2	737.3610229	2158.0461426
742.3499756	742.3499756	712.3499756	737.5	2158.081543
742.5	742.5	712.5	737.6409912	2128.5344238
742.6500244	742.6500244	712.6500244	737.7799683	2158.6552734
742.8	742.8	712.8	737.9199829	2142.463623
742.9500122	742.9500122	712.9500122	738.05896	2158.04541
743.1	743.1	713.1	738.197998	2158.0817871
743.25	743.25	713.25	738.3369751	2158.6552734
743.4	743.4	713.4	738.474	2189.640625
743.5499878	743.5499878	713.5499878	738.6109619	2190.0119629
743.7	743.7	713.7	738.75	2158.0449219
743.8499756	743.8499756	713.8499756	738.8909912	2127.0700684
744	744	714	739.0310059	2143.0327148
744.1500244	744.1500244	714.1500244	739.1700439	2158.6552734
744.3	744.3	714.3	739.3109741	2127.9697266
744.4500122	744.4500122	714.4500122	739.4499512	2158.044189
744.6	744.6	714.6	739.5880127	2172.9914551
744.75	744.75	714.75	739.7290039	2128.5344238
744.9	744.9	714.9	739.867981	2158.6552734
745.0499878	745.0499878	715.0499878	740.006958	2158.0827637
745.2	745.2	715.2	740.1430054	2205.3276367
745.3499756	745.3499756	715.3499756	740.2789917	2205.3676758
745.5	745.5	715.5	740.414978	2206.9196777
745.6500244	745.6500244	715.6500244	740.552002	2189.640625
745.8	745.8	715.8	740.6929932	2127.9702148
745.9500122	745.9500122	715.9500122	740.835022	2111.8574219
746.1	746.1	716.1	740.9759521	2127.970459
746.25	746.25	716.25	741.118042	2112.456543
746.4	746.4	716.4	741.2589722	2128.5344238
746.5499878	746.5499878	716.5499878	741.4	2127.071289
746.7	746.7	716.7	741.5410156	2127.0307617
746.8499756	746.8499756	716.8499756	741.6829834	2112.7836914
747	747	717	741.822998	2143.0327148
747.1500244	747.1500244	717.1500244	741.9609985	2174.50708
747.3	747.3	717.3	742.099	2173.9313965
747.4500122	747.4500122	717.4500122	742.2360229	2189.0185547
747.6	747.6	717.6	742.3740234	2173.9313965
747.75	747.75	717.75	742.5140381	2143.0327148
747.9	747.9	717.9	742.6549683	2128.5344238
748.0499878	748.0499878	718.0499878	742.7969971	2111.897461
748.2	748.2	718.2	742.9389648	2112.7421875
748.3499756	748.3499756	718.3499756	743.0780029	2158.0839844
748.5	748.5	718.5	743.2150269	2189.640625
748.6500244	748.6500244	718.6500244	743.3530273	2174.50708
748.8	748.8	718.8	743.493042	2142.4660645
748.9500122	748.9500122	718.9500122	743.6370239	2083.0092773
749.1	749.1	719.1	743.7819824	2069.3474121
749.25	749.25	719.25	743.927002	2069.0439453
749.4	749.4	719.4	744.0680542	2127.6347656
749.5499878	749.5499878	719.5499878	744.2059937	2173.932373
749.7	749.7	719.7	744.3429565	2189.9692383
749.8499756	749.8499756	719.8499756	744.4790039	2205.3696289
750	750	720	744.6159668	2190.5935059
750.1500244	750.1500244	720.1500244	744.752991	2189.640625
750.3	750.3	720.3	744.8890381	2205.369873
750.4500122	750.4500122	720.4500122	745.0280151	2158.0393066
750.6	750.6	720.6	745.1660156	2173.9326172
750.75	750.75	720.75	745.3040161	2174.50708
750.9	750.9	720.9	745.44397	2143.0327148
751.0499878	751.0499878	721.0499878	745.58197	2173.9328613
