MD(m)	TVD(m)	TVDSS(m)	TWT(ms)	Vint(m/s)
680.7	680.7	650.7	700.859314	1914.7904053
680.8499756	680.8499756	650.8499756	701.014771	1929.42334
681	681	651	701.1705933	1925.7780762
681.1500244	681.1500244	651.1500244	701.3269043	1919.17041
681.3	681.3	651.3	701.4833984	1916.197998
681.4500122	681.4500122	651.4500122	701.64093	1905.3686523
681.6	681.6	651.6	701.7987061	1900.99585
681.75	681.75	651.75	701.956421	1902.4882813
681.9	681.9	651.9	702.1154175	1886.800659
682.0499878	682.0499878	652.0499878	702.2752686	1876.1878662
682.2	682.2	652.2	702.4343872	1886.0936279
682.3499756	682.3499756	652.3499756	702.5924683	1896.6965332
682.5	682.5	652.5	702.7498169	1907.534668
682.6500244	682.6500244	652.6500244	702.9058228	1922.8356934
682.8	682.8	652.8	703.0609131	1933.8724365
682.9500122	682.9500122	652.9500122	703.2164917	1928.7294922
683.1	683.1	653.1	703.3729248	1916.9279785
683.25	683.25	653.25	703.53064	1903.20752
683.4	683.4	653.4	703.69	1882.5668945
683.5499878	683.5499878	653.5499878	703.8491821	1883.9146729
683.7	683.7	653.7	704.0080566	1888.924561
683.8499756	683.8499756	653.8499756	704.1664429	1893.1286621
684	684	654	704.3247681	1895.3253174
684.1500244	684.1500244	654.1500244	704.4838257	1886.800659
684.3	684.3	654.3	704.643311	1880.3946533
684.4500122	684.4500122	654.4500122	704.8026733	1882.5668945
684.6	684.6	654.6	704.9615479	1888.1561279
684.75	684.75	654.75	705.1199341	1894.6119385
684.9	684.9	654.9	705.277771	1901.0513916
685.0499878	685.0499878	655.0499878	705.4359131	1895.9819336
685.2	685.2	655.2	705.5955811	1879.7550049
685.3499756	685.3499756	655.3499756	705.7547	1884.620239
685.5	685.5	655.5	705.9124756	1901.7695313
685.6500244	685.6500244	655.6500244	706.0706177	1897.4685059
685.8	685.8	655.8	706.2279663	1906.036377
685.9500122	685.9500122	655.9500122	706.3842163	1919.9023438
686.1	686.1	656.1	706.5402832	1922.0534668
686.25	686.25	656.25	706.6948853	1940.6260986
686.4	686.4	656.4	706.8481445	1957.9868164
686.5499878	686.5499878	656.5499878	707.0013428	1957.9517822
686.7	686.7	656.7	707.1542358	1962.5668945
686.8499756	686.8499756	656.8499756	707.3068237	1965.6
687	687	657	707.458374	1979.54541
687.1500244	687.1500244	657.1500244	707.6100464	1977.9897461
687.3	687.3	657.3	707.7619629	1974.8571777
687.4500122	687.4500122	657.4500122	707.9143677	1968.7070313
687.6	687.6	657.6	708.0668335	1967.136841
687.75	687.75	657.75	708.2189941	1971.791626
687.9	687.9	657.9	708.3703	1982.6640625
688.0499878	688.0499878	658.0499878	708.521179	1988.1217041
688.2	688.2	658.2	708.671936	1990.5037842
688.3499756	688.3499756	658.3499756	708.82312	1983.4198
688.5	688.5	658.5	708.9745483	1981.8834229
688.6500244	688.6500244	658.6500244	709.1257935	1983.44519
688.8	688.8	658.8	709.2774658	1977.96228
688.9500122	688.9500122	658.9500122	709.4285889	1985.0095215
689.1	689.1	659.1	709.5788574	1996.0079346
689.25	689.25	659.25	709.72876	2001.5841064
689.4	689.4	659.4	709.8781738	2008.772583
689.5499878	689.5499878	659.5499878	710.0266724	2019.2359619
689.7	689.7	659.7	710.1754761	2016.8205566
689.8499756	689.8499756	659.8499756	710.3250732	2004.7553711
690	690	660	710.475708	1992.0791016
690.1500244	690.1500244	660.1500244	710.6278076	1972.564209
690.3	690.3	660.3	710.78125	1954.1499023
690.4500122	690.4500122	660.4500122	710.9352417	1948.890381
690.6	690.6	660.6	711.0896	1942.8323975
690.75	690.75	660.75	711.24408	1942.1234131
690.9	690.9	660.9	711.39801	1949.6452637
691.0499878	691.0499878	661.0499878	711.551331	1956.429199
691.2	691.2	661.2	711.7038574	1967.168457
691.3499756	691.3499756	661.3499756	711.8545532	1989.69397
691.5	691.5	661.5	712.0037842	2011.1801758
691.6500244	691.6500244	661.6500244	712.1518555	2025.7480469
691.8	691.8	661.8	712.2985229	2045.5024414
691.9500122	691.9500122	661.9500122	712.44458	2053.8491211
692.1	692.1	662.1	712.5910645	2048
692.25	692.25	662.25	712.7388916	2029.8322754
692.4	692.4	662.4	712.8892212	1996.0285645
692.5499878	692.5499878	662.5499878	713.0419312	1964.0655518
692.7	692.7	662.7	713.196167	1945.1252441
692.8499756	692.8499756	662.8499756	713.3495483	1955.6688232
693	693	663	713.5015869	1973.3375244
693.1500244	693.1500244	663.1500244	713.6519165	1996.0285645
693.3	693.3	663.3	713.8005371	2017.616699
693.4500122	693.4500122	663.4500122	713.948669	2025.7480469
693.6	693.6	663.6	714.0971069	2020.8577881
693.75	693.75	663.75	714.2460327	2014.3994141
693.9	693.9	663.9	714.3959351	2001.5841064
694.0499878	694.0499878	664.0499878	714.5473022	1981.8574219
694.2	694.2	664.2	714.6991577	1975.6608887
694.3499756	694.3499756	664.3499756	714.8516846	1966.3681641
694.5	694.5	664.5	715.005249	1953.4279785
694.6500244	694.6500244	664.6500244	715.1590576	1951.1566162
694.8	694.8	664.8	715.312561	1954.1499023
694.9500122	694.9500122	664.9500122	715.4656372	1959.5111084
695.1	695.1	665.1	715.618042	1968.6760254
695.25	695.25	665.25	715.7698975	1975.6608887
695.4	695.4	665.4	715.9226074	1964.86499
695.5499878	695.5499878	665.5499878	716.0756836	1959.4766846
695.7	695.7	665.7	716.2303467	1939.8781738
695.8499756	695.8499756	665.8499756	716.3858032	1929.42334
696	696	666	716.5411987	1930.9489746
696.1500244	696.1500244	666.1500244	716.696106	1936.8927
696.3	696.3	666.3	716.8504028	1943.5828857
696.4500122	696.4500122	666.4500122	717.00415	1951.9130859
696.6	696.6	666.6	717.1575928	1954.1499023
696.75	696.75	666.75	717.31189	1944.3739014
696.9	696.9	666.9	717.4667358	1938.3842773
697.0499878	697.0499878	667.0499878	717.6217651	1934.6159668
697.2	697.2	667.2	717.7766113	1937.6381836
697.3499756	697.3499756	667.3499756	717.9309082	1943.5828857
697.6500244	697.6500244	667.6500244	718.2390747	1947.3825684
697.8	697.8	667.8	718.3931274	1946.590332
697.9500122	697.9500122	667.9500122	718.5473633	1945.8770752
698.1	698.1	668.1	718.694458	2038.8719482
698.25	698.25	668.25	718.8394775	2069.0439453
760.6500244	760.6500244	730.6500244	778.77417	2082.2678223
760.8	760.8	730.8	778.9134521	2153.1604
760.9500122	760.9500122	730.9500122	779.0472412	2242.309082
761.1	761.1	731.1	779.178101	2292.4538574
761.25	761.25	731.25	779.307312	2321.9482422
761.4	761.4	731.4	779.4355469	2339.2119141
761.5499878	761.5499878	731.5499878	779.5635376	2343.7055664
761.7	761.7	731.7	779.6920776	2334.87207
761.8499756	761.8499756	731.8499756	779.821167	2323.1467285
762	762	732	779.9509888	2311.2873535
762.1500244	762.1500244	732.1500244	780.0812988	2302.8288574
762.3	762.3	732.3	780.2114258	2304
762.4500122	762.4500122	732.4500122	780.3415527	2305.9936523
762.6	762.6	732.6	780.4719849	2299.7878418
762.75	762.75	732.75	780.6027832	2294.4321289
762.9	762.9	732.9	780.7338867	2288.174561
763.0499878	763.0499878	733.0499878	780.8657837	2273.8076172
763.2	763.2	733.2	780.997681	2274.73291
763.3499756	763.3499756	733.3499756	781.1296387	2272.7805176
763.5	763.5	733.5	781.26355	2241.310791
763.6500244	763.6500244	733.6500244	781.397461	2240.3132324
763.8	763.8	733.8	781.5314331	2238.4057617
763.9500122	763.9500122	733.9500122	781.6655273	2238.3210449
764.1	764.1	734.1	781.7988281	2249.4125977
764.25	764.25	734.25	781.932373	2247.314209
764.4	764.4	734.4	782.0663452	2239.31665
764.5499878	764.5499878	734.5499878	782.2005615	2234.4299316
764.7	764.7	734.7	782.3349	2233.3557129
764.8499756	764.8499756	734.8499756	782.4697876	2223.5686035
765	765	735	782.6054688	2211.7680664
765.1500244	765.1500244	735.1500244	782.7418213	2200.1677246
765.3	765.3	735.3	782.8787842	2190.6555176
765.4500122	765.4500122	735.4500122	783.015869	2188.688721
765.6	765.6	735.6	783.1524658	2195.43457
765.75	765.75	735.75	783.288879	2199.206543
765.9	765.9	735.9	783.4255371	2196.328125
766.0499878	766.0499878	736.0499878	783.5628662	2184
766.2	766.2	736.2	783.7011719	2168.8857422
766.3499756	766.3499756	736.3499756	783.840332	2155.0046387
766.5	766.5	736.5	783.9804688	2141.2097168
766.6500244	766.6500244	736.6500244	784.121582	2126.73584
766.8	766.8	736.8	784.2627563	2124.0759277
766.9500122	766.9500122	736.9500122	784.4034424	2133.044189
767.1	767.1	737.1	784.5432739	2144.9001465
767.25	767.25	737.25	784.682251	2158.6552734
767.4	767.4	737.4	784.8203735	2172.630127
767.5499878	767.5499878	737.5499878	784.95752	2186.8474121
767.7	767.7	737.7	785.0941162	2196.328125
767.8499756	767.8499756	737.8499756	785.2303467	2202.1601563
768	768	738	785.3670044	2195.3703613
768.1500244	768.1500244	738.1500244	785.5043335	2184.888916
768.3	768.3	738.3	785.6425171	2170.8093262
768.4500122	768.4500122	738.4500122	785.781799	2154.0368652
768.6	768.6	738.6	785.9224243	2133.0800781
768.75	768.75	738.75	786.0643311	2114.230957
768.9	768.9	738.9	786.2072754	2099.2426758
769.0499878	769.0499878	739.0499878	786.350769	2089.6743164
769.2	769.2	739.2	786.4938965	2096.6196289
769.3499756	769.3499756	739.3499756	786.6360474	2109.826416
769.5	769.5	739.5	786.7773438	2124.0439453
769.6500244	769.6500244	739.6500244	786.918091	2131.2380371
769.8	769.8	739.8	787.0579224	2144.9001465
769.9500122	769.9500122	739.9500122	787.1965332	2165.1542969
770.1	770.1	740.1	787.3338623	2184
770.25	770.25	740.25	787.4697266	2207.8876953
770.4	770.4	740.4	787.6044312	2227.4265137
770.5499878	770.5499878	740.5499878	787.739441	2221.6052246
770.7	770.7	740.7	787.87561	2204.0209961
770.8499756	770.8499756	740.8499756	788.0126953	2187.79834
771	771	741	788.1517944	2156.80542
771.1500244	771.1500244	741.1500244	788.2922974	2135.7590332
771.3	771.3	741.3	788.434082	2115.147461
771.4500122	771.4500122	741.4500122	788.5770264	2099.2426758
771.6	771.6	741.6	788.7198486	2100.1401367
771.75	771.75	741.75	788.8627319	2100.1184082
771.9	771.9	741.9	789.00592	2094.8747559
772.0499878	772.0499878	742.0499878	789.1496582	2087.0742188
772.2	772.2	742.2	789.296021	2049.6677246
772.3499756	772.3499756	742.3499756	789.4420166	2054.6901855
772.5	772.5	742.5	789.5864258	2077.583252
772.6500244	772.6500244	742.6500244	789.7288818	2106.2695313
772.8	772.8	742.8	789.8632813	2231.4572754
772.9500122	772.9500122	742.9500122	790	2194.41333
773.1	773.1	743.1	790.1213379	2472.695801
773.25	773.25	743.25	790.2486572	2356.734131
773.4	773.4	743.4	790.3786621	2307.050293
773.5499878	773.5499878	743.5499878	790.5120239	2249.4125977
773.7	773.7	743.7	790.6506958	2163.293457
773.8499756	773.8499756	743.8499756	790.7893677	2163.3430176
774	774	744	790.9283447	2158.6552734
774.1500244	774.1500244	744.1500244	791.0682373	2144.8588867
774.3	774.3	744.3	791.2072144	2158.7026367
774.4500122	774.4500122	744.4500122	791.34668	2151.2751465
774.6	774.6	744.6	791.4866943	2142.1608887
774.75	774.75	744.75	791.6271362	2136.6655273
774.9	774.9	744.9	791.7674561	2137.5727539
775.0499878	775.0499878	745.0499878	791.90741	2143.0732422
775.2	775.2	745.2	792.04718	2146.6882324
775.3499756	775.3499756	745.3499756	792.1870728	2143.9863281
775.6500244	775.6500244	745.6500244	792.4674683	2140.2993164
775.8	775.8	745.8	792.6075439	2141.2492676
775.9500122	775.9500122	745.9500122	792.7474976	2143.9455566
776.1	776.1	746.1	792.886841	2152.239502
776.25	776.25	746.25	793.0256958	2161.435791
776.4	776.4	746.4	793.1638184	2171.6928711
776.5499878	776.5499878	746.5499878	793.3015137	2178.3273926
776.7	776.7	746.7	793.4394531	2175.4467773
776.8499756	776.8499756	746.8499756	793.5777588	2168.9379883
777	777	747	793.7166138	2160.5080566
777.1500244	777.1500244	747.1500244	793.856079	2151.2751465
777.3	777.3	747.3	793.9960938	2142.1608887
777.4500122	777.4500122	747.4500122	794.13678	2133.044189
777.6	777.6	747.6	794.2780762	2122.28418
777.75	777.75	747.75	794.4202881	2109.8005371
777.9	777.9	747.9	794.5635986	2094.003418
778.0499878	778.0499878	748.0499878	794.7077637	2080.171875
778.2	778.2	748.2	794.8516846	2085.3288574
778.3499756	778.3499756	748.3499756	794.9949951	2092.2810059
778.5	778.5	748.5	795.1374512	2106.2695313
778.6500244	778.6500244	748.6500244	795.2786255	2125.837891
778.8	778.8	748.8	795.4190063	2136.703125
778.9500122	778.9500122	748.9500122	795.55896	2143.0327148
779.1	779.1	749.1	795.6987915	2145.8149414
779.25	779.25	749.25	795.8389282	2140.2993164
779.4	779.4	749.4	795.9800415	2126.73584
779.5499878	779.5499878	749.5499878	796.1221313	2110.7114258
779.7	779.7	749.7	796.2650757	2099.2426758
779.8499756	779.8499756	749.8499756	796.4083252	2094.022461
780	780	750	796.5507813	2106.2695313
780.1500244	780.1500244	750.1500244	796.6922	2121.3586426
780.3	780.3	750.3	796.83374	2118.709961
780.4500122	780.4500122	750.4500122	796.975708	2113.3435059
780.6	780.6	750.6	797.1185913	2099.26416
780.75	780.75	750.75	797.26178	2095.7468262
780.9	780.9	750.9	797.4044189	2103.6289063
781.0499878	781.0499878	751.0499878	797.5462646	2114.258789
781.2	781.2	751.2	797.687561	2123.147949
781.3499756	781.3499756	751.3499756	797.8286133	2126.7692871
781.5	781.5	751.5	797.9689331	2138.480957
781.6500244	781.6500244	751.6500244	798.1080933	2155.8818359
781.8	781.8	751.8	798.2463989	2168.9379883
781.9500122	781.9500122	751.9500122	798.38269	2201.1298828
782.1	782.1	752.1	798.51709	2231.4572754
782.25	782.25	752.25	798.6502686	2253.3500977
782.4	782.4	752.4	798.7823486	2271.65332
782.5499878	782.5499878	752.5499878	798.9136963	2283.092529
782.7	782.7	752.7	799.0448	2289.2150879
782.8499756	782.8499756	752.8499756	799.1752319	2299.7878418
783	783	753	799.3049316	2313.4118652
783.1500244	783.1500244	753.1500244	799.4338989	2326.2402344
783.3	783.3	753.3	799.5627441	2327.4450684
783.4500122	783.4500122	753.4500122	799.6918335	2324.0922852
783.6	783.6	753.6	799.821228	2318.864502
783.75	783.75	753.75	800	1677.9946289
783.9	783.9	753.9	800	2852.3435059
784.0499878	784.0499878	754.0499878	800.2103271	1425.8815918
784.2	784.2	754.2	800.3408813	2298.6228027
784.3499756	784.3499756	754.3499756	800.4714355	2297.6877441
784.5	784.5	754.5	800.601379	2309.1669922
784.6500244	784.6500244	754.6500244	800.7306519	2320.87793
784.8	784.8	754.8	800.85791	2356.8786621
784.9500122	784.9500122	754.9500122	800.9833984	2390.3059082
785.1	785.1	755.1	801.10907	2387.0664063
785.25	785.25	755.25	801.2360229	2363.3728027
785.4	785.4	755.4	801.364929	2327.3156738
785.5499878	785.5499878	755.5499878	801.4951172	2304
785.7	785.7	755.7	801.6257324	2297.57373
785.8499756	785.8499756	755.8499756	801.756531	2293.4985352
786	786	756	801.8875732	2289.2150879
786.1500244	786.1500244	756.1500244	802.0184937	2291.2990723
786.3	786.3	756.3	802.1491089	2296.638916
786.4500122	786.4500122	756.4500122	802.2798462	2295.4782715
786.6	786.6	756.6	802.4106445	2292.4538574
786.9	786.9	756.9	802.672791	2289.2150879
787.0499878	787.0499878	757.0499878	802.803894	2288.2836914
787.2	787.2	757.2	802.93457	2295.4782715
787.3499756	787.3499756	757.3499756	803.0646973	2305.05542
787.5	787.5	757.5	803.194397	2313.4118652
787.6500244	787.6500244	757.6500244	803.3238525	2317.672119
787.8	787.8	757.8	803.4537354	2309.2868652
787.9500122	787.9500122	757.9500122	803.5847778	2290.2565918
788.1	788.1	758.1	803.7166138	2274.835449
788.25	788.25	758.25	803.848938	2267.5603027
788.4	788.4	758.4	803.9818726	2256.380127
788.5499878	788.5499878	758.5499878	804.115601	2243.3955078
788.7	788.7	758.7	804.249451	2241.310791
788.8499756	788.8499756	758.8499756	804.38324	2242.395752
789	789	759	804.5168457	2245.30957
789.1500244	789.1500244	759.1500244	804.65033	2248.3181152
789.3	789.3	759.3	804.7838745	2245.3977051
789.4500122	789.4500122	759.4500122	804.9178467	2239.31665
789.6	789.6	759.6	805.052124	2234.4299316
789.75	789.75	759.75	805.1862183	2237.3261719
789.9	789.9	759.9	805.320129	2240.3132324
790.0499878	790.0499878	760.0499878	805.454041	2240.3989258
790.2	790.2	760.2	805.5880127	2239.31665
790.3499756	790.3499756	760.3499756	805.7219849	2238.4057617
790.5	790.5	760.5	805.8562622	2234.347168
790.6500244	790.6500244	760.6500244	805.9910278	2226.4414063
790.8	790.8	760.8	806.12616	2219.6452637
790.9500122	790.9500122	760.9500122	806.2619019	2210.796631
791.1	791.1	761.1	806.3977051	2208.9272461
791.25	791.25	761.25	806.5328979	2218.5915527
791.4	791.4	761.4	806.6678467	2223.491211
791.5499878	791.5499878	761.5499878	806.8022461	2231.4572754
791.7	791.7	761.7	806.9360962	2242.309082
791.8499756	791.8499756	761.8499756	807.0703735	2233.4379883
792	792	762	807.2059326	2213.7133789
792.1500244	792.1500244	762.1500244	807.34259	2195.3703613
792.3	792.3	762.3	807.48114	2165.204834
792.4500122	792.4500122	762.4500122	807.6187134	2180.1577148
792.6	792.6	762.6	807.7556763	2190.6555176
792.75	792.75	762.75	807.8917236	2204.9863281
792.9	792.9	762.9	808.0273438	2212.7402344
793.0499878	793.0499878	763.0499878	808.16217	2224.5517578
793.2	793.2	763.2	808.29657	2232.3654785
793.3499756	793.3499756	763.3499756	808.4302979	2242.395752
793.5	793.5	763.5	808.5639038	2246.3115234
793.6500244	793.6500244	763.6500244	808.697937	2238.3210449
793.8	793.8	763.8	808.8327637	2224.5517578
793.9500122	793.9500122	763.9500122	808.9685059	2210.796631
794.1	794.1	764.1	809.1054077	2190.6555176
794.25	794.25	764.25	809.2433472	2175.4467773
794.4	794.4	764.4	809.3817749	2167.0185547
794.5499878	794.5499878	764.5499878	809.5203857	2164.2734375
794.7	794.7	764.7	809.6594238	2157.72998
794.8499756	794.8499756	764.8499756	809.7991943	2145.8149414
795	795	765	809.94	2131.2380371
795.1500244	795.1500244	765.1500244	810.0806274	2133.044189
795.3	795.3	765.3	810.21875	2171.7463379
795.4500122	795.4500122	765.4500122	810.3536377	2224.4736328
795.6	795.6	765.6	810.4848633	2285.16626
795.75	795.75	765.75	810.6130371	2341.387939
795.9	795.9	765.9	810.739929	2364.48291
796.0499878	796.0499878	766.0499878	810.8682251	2338.2602539
796.2	796.2	766.2	811	2276.7905273
796.3499756	796.3499756	766.3499756	811.130859	2291.4099121
796.5	796.5	766.5	811.2608032	2309.1669922
796.6500244	796.6500244	766.6500244	811.387146	2375.6413574
796.8	796.8	766.8	811.5108643	2423.8613281
796.9500122	796.9500122	766.9500122	811.6343384	2429.5290527
797.1	797.1	767.1	811.7601318	2384.803711
797.25	797.25	767.25	811.8892212	2324.0922852
797.4	797.4	767.4	812.0195313	2302.8288574
797.5499878	797.5499878	767.5499878	812.1504517	2290.3669434
797.7	797.7	767.7	812.2823486	2275.76123
797.8499756	797.8499756	767.8499756	812.4158325	2246.4
798	798	768	812.55011	2234.347168
798.1500244	798.1500244	768.1500244	812.6836548	2247.314209
798.3	798.3	768.3	812.8180542	2231.4572754
798.4500122	798.4500122	768.4500122	812.9559937	2175.4467773
798.6	798.6	768.6	813.0994263	2090.54248
798.75	798.75	768.75	813.2415771	2110.6850586
798.9	798.9	768.9	813.3795166	2175.4467773
799.0499878	799.0499878	769.0499878	813.512207	2260.52832
799.2	799.2	769.2	813.6414185	2321.9482422
799.3499756	799.3499756	769.3499756	813.7696533	2339.347168
799.5	799.5	769.5	813.897583	2344.6594238
799.6500244	799.6500244	769.6500244	814.0266113	2326.2402344
799.8	799.8	769.8	814.1560669	2316.729248
799.9500122	799.9500122	769.9500122	814.2869873	2291.2990723
800.1	800.1	770.1	814.4161377	2323.1467285
800.25	800.25	770.25	814.5455933	2317.672119
800.4	800.4	770.4	814.6778564	2268.5822754
800.5499878	800.5499878	770.5499878	814.8080444	2302.9455566
800.7	800.7	770.7	814.9328	2405.1523438
800.8499756	800.8499756	770.8499756	815.0475464	2613.9926758
801	801	771	815.1641846	2572.2963867
801.1500244	801.1500244	771.1500244	815.2804565	2581.5302734
801.3	801.3	771.3	815.4005737	2496
801.4500122	801.4500122	771.4500122	815.5250244	2410.9118652
801.6	801.6	771.6	815.6505127	2390.4685059
801.75	801.75	771.75	815.7796021	2324.0922852
801.9	801.9	771.9	815.9126587	2255.369141
802.0499878	802.0499878	772.0499878	816.0432739	2296.638916
802.2	802.2	772.2	816.1629028	2508.2131348
802.3499756	802.3499756	772.3499756	816.280701	2545.2382813
802.5	802.5	772.5	816.4004517	2505.7163086
802.6500244	802.6500244	772.6500244	816.5272217	2366.7060547
802.8	802.8	772.8	816.6565552	2319.9335938
802.9500122	802.9500122	772.9500122	816.7869873	2299.6728516
803.1	803.1	773.1	816.9181519	2287.2436523
803.25	803.25	773.25	817.04895	2293.3867188
803.4	803.4	773.4	817.1801147	2288.174561
803.5499878	803.5499878	773.5499878	817.3110352	2290.3669434
803.7	803.7	773.7	817.4411621	2305.9936523
803.8499756	803.8499756	773.8499756	817.571228	2306.1118164
804	804	774	817.7019653	2294.4321289
804.1500244	804.1500244	774.1500244	817.833313	2285.0585938
804.3	804.3	774.3	817.9647217	2282.0571289
804.4500122	804.4500122	774.4500122	818.0958252	2289.2150879
804.6	804.6	774.6	818.225281	2316.729248
804.75	804.75	774.75	818.35437	2324.0922852
804.9	804.9	774.9	818.4851685	2294.4321289
805.0499878	805.0499878	775.0499878	818.61676	2278.956543
805.2	805.2	775.2	818.7479858	2286.0961914
805.3499756	805.3499756	775.3499756	818.8777466	2311.4084473
805.5	805.5	775.5	819.0072021	2317.672119
805.6500244	805.6500244	775.6500244	819.1381836	2291.2990723
805.8	805.8	775.8	819.270081	2273.8076172
805.9500122	805.9500122	775.9500122	819.4028931	2259.4182129
806.1	806.1	776.1	819.5330811	2302.9455566
806.25	806.25	776.25	819.6544189	2473.7021484
806.4	806.4	776.4	819.7672729	2657.8583984
806.5499878	806.5499878	776.5499878	819.8778076	2714.097168
806.7	806.7	776.7	819.9882813	2716.6669922
806.8499756	806.8499756	776.8499756	820.1033936	2604.5217285
807	807	777	820.2289429	2390.3059082
807.1500244	807.1500244	777.1500244	820.3613281	2266.5393066
807.3	807.3	777.3	820.4987183	2183.05249
807.4500122	807.4500122	777.4500122	820.6375732	2160.5080566
807.6	807.6	777.6	820.7773438	2145.8149414
807.75	807.75	777.75	820.9158325	2167.0185547
807.9	807.9	777.9	821.053772	2175.4467773
808.0499878	808.0499878	778.0499878	821.1928711	2155.9279785
808.2	808.2	778.2	821.3328857	2143.0327148
808.3499756	808.3499756	778.3499756	821.472229	2152.239502
808.5	808.5	778.5	821.609619	2183.940918
808.6500244	808.6500244	778.6500244	821.7426147	2256.380127
808.8	808.8	778.8	821.8742065	2278.956543
808.9500122	808.9500122	778.9500122	822.0057373	2280.9169922
809.1	809.1	779.1	822.1375732	2274.835449
809.25	809.25	779.25	822.270691	2254.359131
809.4	809.4	779.4	822.4035645	2258.4047852
809.5499878	809.5499878	779.5499878	822.5350952	2279.9890137
809.7	809.7	779.7	822.66449	2318.7397461
809.8499756	809.8499756	779.8499756	822.7911987	2366.855957
810	810	780	822.9173584	2379.0095215
810.1500244	810.1500244	780.1500244	823.0435181	2377.8857422
810.3	810.3	780.3	823.1711426	2350.2736816
810.4500122	810.4500122	780.4500122	823.3023071	2287.13501
810.6	810.6	780.6	823.4350586	2259.5131836
810.75	810.75	780.75	823.5684814	2249.32251
810.9	810.9	780.9	823.7019653	2247.314209
811.0499878	811.0499878	781.0499878	823.8346558	2260.52832
811.2	811.2	781.2	823.9665527	2274.73291
811.3499756	811.3499756	781.3499756	824.0985718	2271.7543945
811.5	811.5	781.5	824.2310181	2265.5192871
811.6500244	811.6500244	781.6500244	824.3643188	2251.3344727
811.8	811.8	781.8	824.4971924	2257.48584
811.9500122	811.9500122	781.9500122	824.6280518	2292.342529
812.1	812.1	782.1	824.7578125	2311.4084473
812.25	812.25	782.25	824.8867188	2327.3156738
812.4	812.4	782.4	825.0140381	2356.734131
812.5499878	812.5499878	782.5499878	825.14032	2375.7961426
812.7	812.7	782.7	825.26593	2388.0378418
812.8499756	812.8499756	782.8499756	825.392334	2373.5546875
813	813	783	825.5197754	2353.428711
813.1500244	813.1500244	783.1500244	825.6477051	2345.7521973
813.3	813.3	783.3	825.77594	2339.347168
813.4500122	813.4500122	783.4500122	825.9049683	2325.1657715
813.6	813.6	783.6	826.034668	2312.4707031
813.9	813.9	783.9	826.2945557	2309.1669922
814.0499878	814.0499878	784.0499878	826.4246826	2305.05542
814.2	814.2	784.2	826.55481	2304.9377441
814.3499756	814.3499756	784.3499756	826.68512	2301.89209
814.6500244	814.6500244	784.6500244	826.9465332	2295.4782715
814.8	814.8	784.8	827.0770874	2297.6877441
814.9500122	814.9500122	784.9500122	827.2077637	2296.5256348
815.1	815.1	785.1	827.3386841	2290.3669434
815.25	815.25	785.25	827.4700928	2284.0217285
815.4	815.4	785.4	827.6018677	2276.7905273
815.5499878	815.5499878	785.5499878	827.7339478	2270.729248
815.7	815.7	785.7	827.8660889	2270.6286621
815.8499756	815.8499756	785.8499756	827.9979858	2273.8076172
816	816	786	828.1294556	2281.9509277
816.1500244	816.1500244	786.1500244	828.260376	2292.342529
816.3	816.3	786.3	828.3908081	2298.7373047
816.4500122	816.4500122	786.4500122	828.52063	2311.2873535
816.6	816.6	786.6	828.6502075	2314.5979
816.75	816.75	786.75	828.7798462	2314.4753418
816.9	816.9	786.9	828.9094238	2316.6057129
817.0499878	817.0499878	787.0499878	829.0384521	2324.219971
817.2	817.2	787.2	829.1672363	2329.4697266
817.3499756	817.3499756	787.3499756	829.2952881	2342.614502
817.5	817.5	787.5	829.4237671	2334.87207
817.6500244	817.6500244	787.6500244	829.5528564	2325.1657715
817.8	817.8	787.8	829.682312	2316.729248
817.9500122	817.9500122	787.9500122	829.8117676	2317.672119
818.1	818.1	788.1	829.94043	2330.6789551
818.25	818.25	788.25	830.067749	2356.734131
818.4	818.4	788.4	830.1939087	2377.8857422
818.5499878	818.5499878	788.5499878	830.319458	2389.333252
818.7	818.7	788.7	830.444397	2401.709961
818.8499756	818.8499756	788.8499756	830.5692749	2401.8786621
819	819	789	830.69458	2394.8544922
819.1500244	819.1500244	789.1500244	830.8200684	2390.3059082
819.3	819.3	789.3	830.94574	2387.0664063
819.4500122	819.4500122	789.4500122	831.0715942	2383.5151367
819.6	819.6	789.6	831.197571	2381.4179688
819.75	819.75	789.75	831.3247681	2358.9428711
819.9	819.9	789.9	831.4525146	2349.0358887
820.0499878	820.0499878	790.0499878	831.5814819	2325.2939453
820.2	820.2	790.2	831.7109985	2316.6057129
820.3499756	820.3499756	790.3499756	831.8399048	2326.3688965
820.5	820.5	790.5	831.9680786	2341.387939
820.6500244	820.6500244	790.6500244	832.0956421	2352.3288574
820.8	820.8	790.8	832.2237549	2340.4353027
820.9500122	820.9500122	790.9500122	832.3518677	2342.477539
821.1	821.1	791.1	832.479919	2342.614502
821.25	821.25	791.25	832.6080933	2340.2993164
821.4	821.4	791.4	832.73645	2338.1254883
821.5499878	821.5499878	791.5499878	832.86499	2332.8400879
821.7	821.7	791.7	832.9937744	2330.5480957
821.8499756	821.8499756	791.8499756	833.1222534	2333.922119
822	822	792	833.2506714	2335.9555664
822.1500244	822.1500244	792.1500244	833.3792725	2333.789551
822.3	822.3	792.3	833.508301	2324.219971
822.4500122	822.4500122	792.4500122	833.6381836	2310.2268066
822.6	822.6	792.6	833.7687378	2297.6877441
