'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
516.7883911	3809.8156738	0.0078166	3832.5915527
516.9407959	3809.8188477	0.008039	3832.4831543
517.093201	3809.8220215	0.008262	3832.375
517.2456055	3809.8249512	0.008332	3832.2668457
517.39801	3809.827881	0.0076763	3832.1606445
517.550415	3809.830811	0.007021	3832.054199
517.70282	3809.8339844	0.0063648	3831.9477539
517.8552246	3809.8369141	0.005709	3831.8413086
518.007629	3809.8398438	0.0050534	3831.734619
518.1600342	3809.8430176	0.0043926	3831.628418
518.3123779	3809.8476563	0.003604	3831.5244141
518.4647827	3809.852051	0.002815	3831.4199219
518.6171875	3809.8562012	0.0020261	3831.31543
518.7695923	3809.86084	0.0012372	3831.2114258
518.9219971	3809.8652344	0.000448231	3831.106689
519.0744019	3809.8696289	-0.000340708	3831.0021973
519.2268066	3809.8742676	-0.000801968	3830.8996582
519.3792114	3809.878418	-0.0012276	3830.7978516
519.5316162	3809.8828125	-0.0016532	3830.6955566
519.684021	3809.887207	-0.0020788	3830.5935059
519.8364258	3809.8913574	-0.0025044	3830.491211
519.988831	3809.895752	-0.00293	3830.3886719
520.1412354	3809.89917	-0.0029239	3830.28833
520.293579	3809.9021	-0.0027863	3830.1884766
520.4459839	3809.9052734	-0.0026486	3830.0881348
520.5983887	3809.9082031	-0.002511	3829.9882813
520.7507935	3809.9111328	-0.0023732	3829.8881836
520.9031982	3809.9143066	-0.0022356	3829.78833
521.055603	3809.9177246	-0.0020186	3829.6894531
521.2080078	3809.9206543	-0.0017551	3829.5917969
521.3604126	3809.923584	-0.0014916	3829.4938965
521.5128174	3809.9267578	-0.0012282	3829.3959961
521.6652222	3809.9301758	-0.0009647211	3829.29834
521.817627	3809.93335	-0.00070126	3829.200439
521.9700317	3809.9370117	-0.0005220149	3829.10376
522.1224365	3809.9414063	-0.000428689	3829.008301
522.27478	3809.9455566	-0.0003354012	3828.9130859
522.4271851	3809.9499512	-0.0002420756	3828.8173828
522.57959	3809.9541016	-0.00014875	3828.72168
522.7319946	3809.95874	-5.54244e-5	3828.626221
522.884399	3809.962891	4.62761e-6	3828.5314941
523.0368042	3809.9667969	5.12179e-6	3828.4382324
523.189209	3809.9709473	5.615978e-6	3828.3452148
523.3416138	3809.9750977	6.110162e-6	3828.2519531
523.4940186	3809.9790039	6.604346e-6	3828.1586914
523.6464233	3809.9836426	7.09853e-6	3828.06543
523.7988281	3809.9873047	7.513145e-6	3827.9731445
523.9512329	3809.9904785	7.649985e-6	3827.8823242
524.1035767	3809.994141	7.786769e-6	3827.791748
524.2559814	3809.9973145	7.92361e-6	3827.7006836
524.4083862	3810	8.060448e-6	3827.6101074
524.560791	3810.00415	8.197288e-6	3827.5192871
524.7131958	3810.0075684	8.33921e-6	3827.428711
524.865601	3810.0107422	8.5345e-6	3827.3405762
525.0180054	3810.01416	8.7298e-6	3827.2524414
525.17041	3810.017334	8.92509e-6	3827.1640625
525.3228149	3810.0202637	9.120388e-6	3827.0761719
525.47522	3810.0234375	9.315682e-6	3826.987793
525.6276245	3810.0268555	9.510977e-6	3826.8994141
525.780029	3810.0310059	9.929769e-6	3826.8139648
525.9324341	3810.0354	1.03599e-5	3826.7282715
526.0847778	3810.040039	1.07899e-5	3826.6425781
526.2371826	3810.044189	1.122011e-5	3826.5571289
526.3895874	3810.048584	1.165029e-5	3826.4714355
526.5419922	3810.0532227	1.208046e-5	3826.3859863
526.694397	3810.0576172	1.276233e-5	3826.3027344
526.8468018	3810.0620117	1.35012e-5	3826.2197266
527	3810.06665	1.42401e-5	3826.1367188
527.1516113	3810.070801	1.49789e-5	3826.0539551
527.3040161	3810.075439	1.571779e-5	3825.9711914
527.456421	3810.0800781	1.645666e-5	3825.8884277
527.6088257	3810.0830078	1.742643e-5	3825.8076172
527.76123	3810.0856934	1.85051e-5	3825.7277832
527.9136353	3810.0883789	1.95837e-5	3825.647461
528.065979	3810.09082	2.06619e-5	3825.5673828
528.2183838	3810.09375	2.174053e-5	3825.4875488
528.3707886	3810.0964355	2.281916e-5	3825.4077148
528.5231934	3810.0991211	2.396244e-5	3825.3293457
528.6755981	3810.1022949	2.516012e-5	3825.2521973
528.8280029	3810.1054688	2.635779e-5	3825.1755371
528.9804077	3810.1088867	2.755547e-5	3825.0981445
529.1328125	3810.112061	2.875315e-5	3825.02124
529.2852173	3810.1154785	2.995083e-5	3824.9440918
529.4376221	3810.119141	3.10391e-5	3824.8681641
529.5900269	3810.123291	3.196841e-5	3824.794189
529.7424316	3810.12793	3.289772e-5	3824.7202148
529.8948364	3810.1323242	3.3827e-5	3824.6459961
530.04718	3810.1367188	3.4756e-5	3824.5720215
530.199585	3810.1413574	3.568528e-5	3824.4978027
530.35199	3810.1459961	3.636352e-5	3824.4248047
530.5043945	3810.1506348	3.636949e-5	3824.35376
530.656799	3810.155029	3.637547e-5	3824.2827148
530.8092041	3810.159668	3.638145e-5	3824.2119141
530.9616089	3810.1643066	3.638742e-5	3824.140869
531.1140137	3810.169189	3.639341e-5	3824.0700684
531.2664185	3810.173584	3.623958e-5	3824
531.4188232	3810.17627	3.506847e-5	3823.9313965
531.571228	3810.179199	3.389736e-5	3823.8632813
531.7236328	3810.1818848	3.272626e-5	3823.79541
531.8759766	3810.1848145	3.155562e-5	3823.7272949
532.0283813	3810.1875	3.038451e-5	3823.65918
532.1807861	3810.19043	2.921341e-5	3823.5913086
532.333191	3810.1936035	2.71251e-5	3823.5263672
532.4855957	3810.196289	2.503676e-5	3823.4614258
532.638	3810.1992188	2.294843e-5	3823.3964844
532.7904053	3810.2023926	2.086011e-5	3823.3312988
532.94281	3810.2053223	1.877178e-5	3823.2663574
533.0952148	3810.2084961	1.668346e-5	3823.201416
533.24762	3810.212891	1.412785e-5	3823.138916
533.4	3810.2180176	1.149885e-5	3823.0771484
533.552429	3810.2233887	8.869844e-6	3823.0151367
533.704834	3810.2282715	6.240839e-6	3822.953125
533.8571777	3810.2331543	3.612886e-6	3822.8911133
534.0095825	3810.2385254	9.83881e-7	3822.8293457
534.1619873	3810.2431641	-1.822527e-6	3822.7697754
534.3143921	3810.2475586	-4.69519e-6	3822.7106934
534.4667969	3810.2521973	-7.567858e-6	3822.6516113
534.6192017	3810.2565918	-1.044052e-5	3822.5927734
534.7716064	3810.2609863	-1.331319e-5	3822.53418
534.9240112	3810.265625	-1.618586e-5	3822.4750977
535.076416	3810.269043	-1.880355e-5	3822.4179688
535.228821	3810.2717285	-2.12461e-5	3822.362061
535.3812256	3810.2749023	-2.368855e-5	3822.3063965
535.53363	3810.2775879	-2.6131e-5	3822.2507324
535.6860352	3810.280029	-2.857354e-5	3822.1948242
535.8383789	3810.282959	-3.10151e-5	3822.138916
535.9907837	3810.2858887	-3.293e-5	3822.0847168
536.1431885	3810.2888184	-3.42161e-5	3822.0317383
536.2955933	3810.2919922	-3.55021e-5	3821.9790039
536.447998	3810.2944336	-3.678811e-5	3821.92627
536.6004028	3810.2978516	-3.807413e-5	3821.8735352
536.7528076	3810.3007813	-3.936015e-5	3821.8205566
536.9052124	3810.3039551	-4.01987e-5	3821.7687988
537.0576172	3810.3076172	-4.008977e-5	3821.7192383
537.210022	3810.3115234	-3.998083e-5	3821.6696777
537.3624268	3810.31543	-3.98719e-5	3821.6196289
537.5148315	3810.3193359	-3.9763e-5	3821.5698242
537.6672363	3810.322998	-3.9654e-5	3821.5202637
537.81958	3810.3271484	-3.930746e-5	3821.4711914
537.9719849	3810.3317871	-3.79111e-5	3821.4240723
538.12439	3810.3361816	-3.651472e-5	3821.3776855
538.2767944	3810.34082	-3.511835e-5	3821.3312988
538.429199	3810.344971	-3.3722e-5	3821.28418
538.581604	3810.349609	-3.232561e-5	3821.237793
538.7340088	3810.3540039	-3.08857e-5	3821.1911621
538.8864136	3810.357666	-2.859813e-5	3821.147461
539.0388184	3810.36084	-2.631055e-5	3821.1040039
539.1912231	3810.364502	-2.4023e-5	3821.0605469
539.3436279	3810.36792	-2.17354e-5	3821.0166016
539.4960327	3810.3713379	-1.944782e-5	3820.9733887
539.6483765	3810.3747559	-1.716116e-5	3820.9296875
539.8007813	3810.3776855	-1.4465e-5	3820.8886719
539.953186	3810.380859	-1.172985e-5	3820.8481445
540.105591	3810.3840332	-8.994745e-6	3820.8071289
540.2579956	3810.387207	-6.259642e-6	3820.76709
540.4104	3810.390381	-3.524539e-6	3820.7263184
540.5628052	3810.393311	-7.894365e-7	3820.6855469
540.71521	3810.3972168	1.816147e-6	3820.6472168
540.8676147	3810.401123	4.384543e-6	3820.609619
541.02002	3810.4047852	6.952939e-6	3820.5720215
541.1724243	3810.4089355	9.521335e-6	3820.5344238
541.324829	3810.4125977	1.208973e-5	3820.4968262
541.4772339	3810.416748	1.465813e-5	3820.4589844
541.6295776	3810.4208984	1.66611e-5	3820.4230957
541.7819824	3810.4250488	1.834922e-5	3820.3886719
541.9343872	3810.4296875	2.003735e-5	3820.354248
542.086792	3810.4343262	2.172548e-5	3820.31958
542.2391968	3810.438721	2.341361e-5	3820.2851563
542.3916016	3810.4431152	2.510174e-5	3820.2504883
542.5440063	3810.4472656	2.622268e-5	3820.217041
542.6964111	3810.4511719	2.678855e-5	3820.1855469
542.8488159	3810.4550781	2.735443e-5	3820.1538086
543.001221	3810.4594727	2.79203e-5	3820.1225586
543.1536255	3810.4633789	2.848618e-5	3820.09082
543.30603	3810.4672852	2.90521e-5	3820.0593262
543.4584351	3810.4707031	2.921211e-5	3820.0288086
543.6107788	3810.473877	2.868032e-5	3820
543.7631836	3810.4768066	2.814832e-5	3819.9711914
543.9155884	3810.47998	2.761632e-5	3819.9431152
544.0679932	3810.48291	2.708432e-5	3819.9143066
544.2203979	3810.486084	2.655232e-5	3819.8857422
544.3728027	3810.489502	2.581839e-5	3819.857666
544.5252075	3810.4934082	2.442153e-5	3819.8320313
544.6776123	3810.49707	2.302466e-5	3819.8068848
544.8300171	3810.5009766	2.162779e-5	3819.78125
544.9824219	3810.5046387	2.02309e-5	3819.7556152
545.1348267	3810.5085449	1.88341e-5	3819.72998
545.2872314	3810.5124512	1.739856e-5	3819.7050781
545.4396362	3810.5163574	1.560637e-5	3819.6826172
545.59198	3810.52124	1.381489e-5	3819.6594238
545.7443848	3810.525391	1.202269e-5	3819.6369629
545.89679	3810.5297852	1.023049e-5	3819.614502
546.0491943	3810.53418	8.43829e-6	3819.5917969
546.201599	3810.53833	6.64609e-6	3819.5693359
546.3540039	3810.5419922	4.777972e-6	3819.5500488
546.5064087	3810.54541	2.906848e-6	3819.5302734
546.6588135	3810.5490723	1.035724e-6	3819.5109863
546.8112183	3810.55249	-8.35399e-7	3819.491699
546.963623	3810.5561523	-2.706523e-6	3819.4724121
547.1160278	3810.55957	-4.577647e-6	3819.452881
547.2684326	3810.5625	-6.0295e-6	3819.435791
547.4207764	3810.5649414	-7.392614e-6	3819.4196777
547.5731812	3810.567627	-8.756269e-6	3819.40332
547.7255859	3810.5705566	-1.01199e-5	3819.387207
547.877991	3810.5732422	-1.148358e-5	3819.3710938
548.0303955	3810.5759277	-1.284724e-5	3819.35498
548.1828	3810.57959	-1.35669e-5	3819.3405762
548.3352051	3810.5839844	-1.399735e-5	3819.3273926
548.48761	3810.588623	-1.442777e-5	3819.3144531
548.6400146	3810.5927734	-1.485818e-5	3819.30127
548.792419	3810.597168	-1.52886e-5	3819.28833
548.9448242	3810.6015625	-1.5719e-5	3819.2751465
549.097229	3810.6062012	-1.56944e-5	3819.26416
549.2496338	3810.611084	-1.530383e-5	3819.2543945
549.4019775	3810.6159668	-1.491343e-5	3819.2446289
549.5543823	3810.62085	-1.452286e-5	3819.2351074
549.7067871	3810.6254883	-1.41323e-5	3819.2250977
549.8591919	3810.6303711	-1.374173e-5	3819.2155762
550.0115967	3810.6347656	-1.301565e-5	3819.2067871
550.1640015	3810.6381836	-1.182263e-5	3819.200439
550.3164063	3810.64209	-1.06296e-5	3819.1943359
550.468811	3810.6455078	-9.436574e-6	3819.1877441
550.6212158	3810.64917	-8.243546e-6	3819.1811523
550.773621	3810.652832	-7.050519e-6	3819.174561
550.9260254	3810.65625	-5.702639e-6	3819.169189
551.07843	3810.6589355	-3.961923e-6	3819.16626
551.230835	3810.6616211	-2.22121e-6	3819.16333
551.3831787	3810.6640625	-4.811873e-7	3819.1601563
551.5355835	3810.6669922	1.259529e-6	3819.1569824
551.6879883	3810.6696777	3e-6	3819.1540527
551.8403931	3810.6726074	4.788459e-6	3819.151123
551.9927979	3810.67627	6.853226e-6	3819.1518555
552.1452026	3810.6801758	8.91799e-6	3819.1521
552.2976074	3810.6838379	1.098276e-5	3819.1523438
552.4500122	3810.6877441	1.304753e-5	3819.1525879
552.602417	3810.6914063	1.51123e-5	3819.152832
552.7548218	3810.6953125	1.717529e-5	3819.1530762
552.9072266	3810.699707	1.908216e-5	3819.1569824
553.0596313	3810.7043457	2.0989e-5	3819.1604
553.2120361	3810.7089844	2.28959e-5	3819.1643066
553.36438	3810.7133789	2.4802e-5	3819.1682129
553.5167847	3810.7180176	2.670887e-5	3819.171631
553.669189	3810.7224121	2.861574e-5	3819.1755371
553.8215942	3810.7260742	3.012359e-5	3819.1818848
553.974	3810.7297363	3.157426e-5	3819.189209
554.1264038	3810.7331543	3.30249e-5	3819.1960449
554.2788086	3810.7365723	3.44756e-5	3819.203125
554.4312134	3810.74	3.592626e-5	3819.209961
554.5836182	3810.7434082	3.73769e-5	3819.2172852
554.7360229	3810.746582	3.83555e-5	3819.2268066
554.8884277	3810.7495117	3.916724e-5	3819.2375488
555.0408325	3810.7524414	3.9979e-5	3819.2480469
555.1932373	3810.7556152	4.079071e-5	3819.2585449
555.3455811	3810.7585449	4.160213e-5	3819.269043
555.4979858	3810.7617188	4.241386e-5	3819.2792969
555.650391	3810.7648926	4.284579e-5	3819.2922363
555.8027954	3810.7685547	4.302779e-5	3819.3061523
555.9552	3810.7722168	4.320978e-5	3819.3198242
556.107605	3810.7758789	4.339178e-5	3819.3339844
556.26001	3810.7792969	4.357378e-5	3819.3479
556.4124146	3810.7832031	4.375578e-5	3819.3615723
556.564819	3810.7868652	4.354973e-5	3819.3774414
556.7172241	3810.7915039	4.290145e-5	3819.3947754
556.8696289	3810.7956543	4.225317e-5	3819.412109
557.0220337	3810.800293	4.160488e-5	3819.4294434
557.1743774	3810.8046875	4.095686e-5	3819.4470215
557.3267822	3810.80957	4.030857e-5	3819.4646
557.479187	3810.813721	3.94755e-5	3819.48291
557.6315918	3810.8178711	3.826926e-5	3819.5039063
557.7839966	3810.8220215	3.7063e-5	3819.5249023
557.9364014	3810.8261719	3.58568e-5	3819.5456543
558.0888062	3810.8303223	3.465056e-5	3819.56665
558.241211	3810.8344727	3.344432e-5	3819.5874023
558.3936157	3810.8383789	3.213941e-5	3819.609131
558.546021	3810.8415527	3.042826e-5	3819.6335449
558.6984253	3810.8447266	2.87171e-5	3819.6577148
558.85083	3810.8479	2.70059e-5	3819.682373
559.0032349	3810.8510742	2.529478e-5	3819.7062988
559.1555786	3810.8544922	2.358431e-5	3819.7312012
559.3079834	3810.8571777	2.18649e-5	3819.7556152
559.4603882	3810.861084	2.001554e-5	3819.7834473
559.612793	3810.86499	1.816618e-5	3819.8117676
559.7651978	3810.8686523	1.631681e-5	3819.8393555
559.9176025	3810.8725586	1.446744e-5	3819.8676758
560.07	3810.876221	1.26181e-5	3819.895752
560.2224121	3810.880127	1.076871e-5	3819.923584
560.3748169	3810.8847656	8.946648e-6	3819.9550781
560.5272217	3810.8894043	7.126832e-6	3819.9865723
560.6796265	3810.894043	5.307015e-6	3820.018311
560.8320313	3810.8986816	3.4872e-6	3820.0498047
560.984436	3810.9035645	1.667382e-6	3820.0817871
561.13678	3810.9082031	-1.517055e-7	3820.1132813
561.2891846	3810.9118652	-1.795841e-6	3820.147949
561.441589	3810.9152832	-3.392639e-6	3820.1831055
561.5939941	3810.9189453	-4.989437e-6	3820.2185059
561.7463989	3810.9223633	-6.586236e-6	3820.2536621
561.8988037	3810.9255371	-8.183035e-6	3820.2890625
562.0512085	3810.929199	-9.779833e-6	3820.3242188
562.2036133	3810.932373	-1.098341e-5	3820.362061
562.3560181	3810.9350586	-1.19771e-5	3820.401123
562.5084229	3810.9382324	-1.297077e-5	3820.4401855
562.6608276	3810.940918	-1.396445e-5	3820.479248
562.8132324	3810.9436035	-1.495814e-5	3820.518311
562.9656372	3810.9465332	-1.595182e-5	3820.557373
563.117981	3810.9499512	-1.6571e-5	3820.5981445
563.2703857	3810.952881	-1.683934e-5	3820.6411133
563.422791	3810.956543	-1.71077e-5	3820.6835938
563.5751953	3810.9597168	-1.73761e-5	3820.7263184
563.7276	3810.9633789	-1.764443e-5	3820.7692871
563.88	3810.9667969	-1.791279e-5	3820.8117676
564.03241	3810.9707031	-1.792036e-5	3820.8557129
564.1848145	3810.9750977	-1.750322e-5	3820.9023438
564.337219	3810.9797363	-1.70861e-5	3820.9489746
564.489624	3810.984131	-1.6669e-5	3820.9956055
564.6420288	3810.9885254	-1.625182e-5	3821.0419922
564.7944336	3810.9931641	-1.583469e-5	3821.0883789
564.9467773	3810.9978027	-1.53119e-5	3821.1357422
565.0991821	3811.001709	-1.446171e-5	3821.1860352
565.2515869	3811.0056152	-1.36115e-5	3821.2363281
565.4039917	3811.0097656	-1.27613e-5	3821.2868652
565.5563965	3811.0136719	-1.19111e-5	3821.3369141
565.7088013	3811.0180664	-1.106088e-5	3821.387207
565.8612061	3811.0217285	-1.018183e-5	3821.4379883
566.013611	3811.0249023	-9.065935e-6	3821.4921875
566.1660156	3811.027832	-7.950036e-6	3821.5463867
566.31842	3811.0305176	-6.834137e-6	3821.6005859
566.4708252	3811.0336914	-5.718238e-6	3821.654541
566.62323	3811.0368652	-4.602338e-6	3821.70874
566.7756348	3811.039551	-3.486439e-6	3821.7626953
566.9279785	3811.043457	-2.252147e-6	3821.820801
567.0803833	3811.047119	-1.01403e-6	3821.8789063
567.2327881	3811.0510254	2.240864e-7	3821.9370117
567.3851929	3811.0546875	1.4622e-6	3821.9951172
567.5375977	3811.0585938	2.70032e-6	3822.0529785
567.69	3811.0622559	3.938436e-6	3822.111084
567.8424072	3811.06665	4.906288e-6	3822.1723633
567.994812	3811.071289	5.821355e-6	3822.234375
568.1472168	3811.0756836	6.736422e-6	3822.296631
568.2996216	3811.0803223	7.651489e-6	3822.3583984
568.4520264	3811.0852051	8.566556e-6	3822.4206543
568.6044312	3811.0896	9.481623e-6	3822.4824219
568.7568359	3811.09375	9.909855e-6	3822.5473633
568.90918	3811.0976563	1.013058e-5	3822.6135254
569.0615845	3811.102051	1.03514e-5	3822.6794434
569.213989	3811.1057129	1.057222e-5	3822.7453613
569.366394	3811.1098633	1.0793e-5	3822.811279
569.5187988	3811.1135254	1.101386e-5	3822.8776855
569.6712036	3811.1169434	1.08749e-5	3822.945801
569.8236084	3811.1203613	1.045913e-5	3823.0161133
569.9760132	3811.1235352	1.004332e-5	3823.0859375
570.128418	3811.1264648	9.62752e-6	3823.1560059
570.2808228	3811.1298828	9.211713e-6	3823.2260742
570.4332275	3811.1330566	8.79591e-6	3823.2963867
570.5856323	3811.1364746	8.138286e-6	3823.36792
570.7380371	3811.13916	7.159218e-6	3823.4421387
570.890381	3811.14209	6.180541e-6	3823.515869
571.0427856	3811.1452637	5.201473e-6	3823.5900879
571.19519	3811.1481934	4.2224e-6	3823.6643066
571.3475952	3811.151123	3.243335e-6	3823.7380371
571.5	3811.154541	2.162015e-6	3823.8132324
571.6524048	3811.15918	8.341448e-7	3823.8913574
571.80481	3811.1635742	-4.937252e-7	3823.9697266
571.9572144	3811.1679688	-1.8216e-6	3824.0476074
572.109619	3811.1723633	-3.149466e-6	3824.1254883
572.2620239	3811.177002	-4.477336e-6	3824.2038574
572.4144287	3811.1811523	-5.8352e-6	3824.282471
572.5668335	3811.1853027	-7.353634e-6	3824.3647461
572.7191772	3811.1889648	-8.871462e-6	3824.4465332
572.871582	3811.1931152	-1.03899e-5	3824.5288086
573.0239868	3811.1970215	-1.190833e-5	3824.6105957
573.1763916	3811.2009277	-1.342677e-5	3824.6928711
573.3287964	3811.2053223	-1.494065e-5	3824.7751465
573.4812012	3811.2084961	-1.624851e-5	3824.8613281
573.633606	3811.21167	-1.755637e-5	3824.9470215
573.786011	3811.215332	-1.886423e-5	3825.0332031
573.9384155	3811.2182617	-2.01721e-5	3825.1193848
574.09082	3811.22168	-2.148e-5	3825.2053223
574.2432251	3811.2250977	-2.278782e-5	3825.29126
574.39563	3811.22876	-3.5828e-5	3825.3811035
574.5480347	3811.2324219	-5.03799e-5	3825.4711914
574.7003784	3811.23584	-6.49259e-5	3825.561279
574.8527832	3811.2392578	-7.947779e-5	3825.6513672
575.005188	3811.2426758	-9.402964e-5	3825.7414551
575.1575928	3811.2460938	-0.0001085815	3825.831543
575.31	3811.2502441	-0.0006137849	3825.9248047
575.4624023	3811.2543945	-0.0012828	3826.0187988
575.6148071	3811.2585449	-0.0019518	3826.1130371
575.7672119	3811.2626953	-0.002621	3826.2070313
575.9196167	3811.2668457	-0.00329	3826.30127
576.0720215	3811.2714844	-0.0039589	3826.3955078
576.2244263	3811.275391	-0.003864	3826.4921875
576.3768311	3811.2797852	-0.0032887	3826.590332
576.5292358	3811.2836914	-0.0027134	3826.6884766
576.68158	3811.2880859	-0.0021383	3826.7868652
576.8339844	3811.2919922	-0.001563	3826.88501
576.986389	3811.2958984	-0.0009877355	3826.9831543
577.1387939	3811.299561	-7.0504e-5	3827.083252
577.2911987	3811.30249	0.00122	3827.185791
577.4436035	3811.3056641	0.0025115	3827.2880859
577.5960083	3811.309082	0.0038025	3827.390625
577.7484131	3811.3122559	0.0050934	3827.49292
577.9008179	3811.31543	0.0063844	3827.5952148
578.0532227	3811.3186035	0.00719	3827.6992188
578.2056274	3811.3222656	0.0070626	3827.80542
578.3580322	3811.3259277	0.0069353	3827.9123535
578.510437	3811.32959	0.0068081	3828.0187988
578.662781	3811.333252	0.006681	3828.1252441
578.8151855	3811.3369141	0.0065537	3828.2319336
578.96759	3811.3405762	0.0063174	3828.3391113
579.12	3811.345459	0.00566	3828.4501953
579.2724	3811.3498535	0.0050035	3828.5605469
579.4248047	3811.3544922	0.0043465	3828.6713867
579.577209	3811.3588867	0.00369	3828.7822266
579.7296143	3811.3640137	0.0030326	3828.8928223
579.882019	3811.3684082	0.0024157	3829.00415
580.0344238	3811.3723145	0.0023267	3829.119141
580.1868286	3811.3764648	0.0022377	3829.234131
580.3392334	3811.380859	0.0021488	3829.3491211
580.4915771	3811.3847656	0.00206	3829.4643555
580.6439819	3811.388916	0.001971	3829.5793457
580.7963867	3811.3928223	0.0018819	3829.6943359
580.9487915	3811.3952637	0.001763	3829.8134766
581.1011963	3811.3981934	0.001642	3829.9326172
581.2536011	3811.4008789	0.001521	3830.0522461
581.4060059	3811.4035645	0.0014	3830.171875
581.558411	3811.40625	0.001279	3830.2907715
581.7108154	3811.4089355	0.001158	3830.4104
581.86322	3811.4118652	0.00136	3830.5332031
582.015625	3811.415039	0.0016425	3830.6569824
582.16803	3811.4179688	0.0019253	3830.7807617
582.3204346	3811.4211426	0.0022082	3830.904541
582.4727783	3811.4243164	0.002491	3831.0280762
582.6251831	3811.42749	0.0027738	3831.1518555
582.7775879	3811.4313965	0.003372	3831.2785645
582.93	3811.435791	0.004131	3831.4069824
583.0823975	3811.4401855	0.004889	3831.534668
583.2348022	3811.44458	0.005648	3831.66333
583.387207	3811.4489746	0.0064067	3831.79126
583.5396118	3811.453369	0.0071654	3831.9196777
583.6920166	3811.458252	0.0076081	3832.0500488
583.8444214	3811.462891	0.0077669	3832.1828613
583.9968262	3811.4677734	0.0079257	3832.31543
584.149231	3811.472168	0.0080845	3832.4482422
584.3016357	3811.477539	0.0082433	3832.5810547
584.453979	3811.4821777	0.008402	3832.7138672
584.6063843	3811.486084	0.0080856	3832.8481445
584.758789	3811.48877	0.0070289	3832.9853516
584.9111938	3811.4914551	0.0059721	3833.1225586
585.0635986	3811.494141	0.0049154	3833.26001
585.2160034	3811.4968262	0.0038586	3833.3972168
585.3684082	3811.4997559	0.0028019	3833.53418
585.520813	3811.5026855	0.0015435	3833.6728516
585.6732178	3811.5053711	-0.0003039358	3833.8149414
585.8256226	3811.5085449	-0.0021513	3833.9572754
585.9780273	3811.51123	-0.0039987	3834.098877
586.1304321	3811.5144043	-0.0058461	3834.2407227
586.2828369	3811.517334	-0.0076935	3834.3828125
586.435181	3811.5205078	-0.0095125	3834.525391
586.5875854	3811.5251465	-0.011128	3834.671875
586.74	3811.5297852	-0.0127436	3834.8186035
586.892395	3811.5339355	-0.014359	3834.9648438
587.0448	3811.5385742	-0.0159747	3835.1115723
587.1972046	3811.543457	-0.01759	3835.258301
587.349609	3811.5478516	-0.0192057	3835.405029
587.5020142	3811.55249	-0.0199475	3835.5559082
587.6544189	3811.5571289	-0.0206743	3835.7072754
587.8068237	3811.5622559	-0.021401	3835.8586426
587.9592285	3811.5668945	-0.0221278	3836.0102539
588.1116333	3811.5715332	-0.0228546	3836.161377
588.2639771	3811.5761719	-0.0235811	3836.3127441
588.4163818	3811.5793457	-0.0237851	3836.4677734
588.5687866	3811.58252	-0.023895	3836.6240234
588.7211914	3811.5856934	-0.0240049	3836.7797852
588.8735962	3811.5888672	-0.0241148	3836.9360352
589.026001	3811.592041	-0.0242247	3837.0917969
589.1784058	3811.5947266	-0.0243346	3837.2478027
589.330811	3811.5976563	-0.024411	3837.4069824
589.4832153	3811.6005859	-0.0244734	3837.5678711
589.63562	3811.60376	-0.024536	3837.7280273
589.7880249	3811.6064453	-0.0245986	3837.888916
589.94043	3811.609619	-0.0246611	3838.049561
590.0928345	3811.6125488	-0.0247237	3838.209961
590.2451782	3811.6159668	-0.0244689	3838.3735352
590.397583	3811.6196289	-0.02398	3838.5390625
590.5499878	3811.623779	-0.0234914	3838.70459
590.7023926	3811.6274414	-0.0230027	3838.8696289
590.8547974	3811.6313477	-0.0225139	3839.0351563
591.0072021	3811.6352539	-0.0220251	3839.2001953
591.1596069	3811.6396484	-0.0214389	3839.3676758
591.3120117	3811.6442871	-0.0207287	3839.5378418
591.4644165	3811.6496582	-0.0200185	3839.7080078
591.6168213	3811.6542969	-0.0193084	3839.8781738
591.7692261	3811.65918	-0.0185982	3840.0480957
591.921631	3811.664551	-0.017888	3840.2182617
592.0740356	3811.6687012	-0.0170441	3840.3901367
592.226379	3811.671875	-0.0158944	3840.5644531
592.3787842	3811.6750488	-0.0147443	3840.7392578
592.531189	3811.6779785	-0.0135942	3840.9143066
592.6835938	3811.6811523	-0.0124441	3841.0891113
592.8359985	3811.6843262	-0.011294	3841.26416
592.9884033	3811.6875	-0.010031	3841.4399414
593.1408081	3811.69043	-0.0082081	3841.6193848
593.2932129	3811.6938477	-0.0063853	3841.7993164
593.4456177	3811.696289	-0.0045626	3841.9790039
593.5980225	3811.6994629	-0.00274	3842.1586914
593.7504272	3811.7026367	-0.0009172117	3842.3381348
593.902832	3811.705811	0.0008827111	3842.518311
594.0552368	3811.7102051	0.0020029	3842.7026367
594.207581	3811.7146	0.0031227	3842.8869629
594.3599854	3811.71875	0.0042429	3843.0715332
594.51239	3811.7236328	0.0053632	3843.255859
594.6647949	3811.7277832	0.0064834	3843.44043
594.8172	3811.7321777	0.0076036	3843.625
594.9696045	3811.7365723	0.0082335	3843.8139648
595.122009	3811.741211	0.0088066	3844.00293
595.2744141	3811.7453613	0.00938	3844.1923828
595.4268188	3811.7502441	0.0099528	3844.38208
595.5792236	3811.7543945	0.010526	3844.5710449
595.7316284	3811.758789	0.011099	3844.7602539
595.8840332	3811.762207	0.012054	3844.953369
